dispatch_id,loading_id,date,year,month,omc_id,customer_name,product,depot,volume_liters,distance_km,truck_reg_number,driver_id,transport_tariff_kes,storage_tariff_kes,value_kes,dispatched_by
DISP-06301,LOAD-006301,2025-01-20,2025,1,OMC-001,TotalEnergies Kenya,LPG,Eldoret,26889,700,KA64G,DRV-26209,104087,26889,130976,CLERK-ELD-02
DISP-00869,LOAD-000869,2026-06-04,2026,6,OMC-006,Hashi Energy,LUB,Mombasa (KOSF),52288,10,KB13F,DRV-80462,3038,54902,57940,CLERK-MOM-KOS-01
DISP-08814,LOAD-008814,2025-03-09,2025,3,OMC-013,Lake Oil,LPG,Mombasa (Kipevu),35211,5,KA72J,DRV-72634,974,35211,36185,CLERK-MOM-KIP-01
DISP-00356,LOAD-000356,2025-11-19,2025,11,OMC-010,Tamoil,AGO,Nairobi,38076,450,KB62F,DRV-75149,94752,38076,132828,CLERK-NAI-01
DISP-04746,LOAD-004746,2025-07-24,2025,7,OMC-014,Texol Energies,AGO,Eldoret,37917,700,KA76F,DRV-96706,146777,37917,184694,CLERK-ELD-02
DISP-08585,LOAD-008585,2026-02-14,2026,2,OMC-004,Gulf Energy,LUB,Nairobi,30103,450,KD18B,DRV-3340,78705,31608,110313,CLERK-NAI-02
DISP-04720,LOAD-004720,2026-06-04,2026,6,OMC-014,Texol Energies,LUB,Eldoret,23667,700,KA45G,DRV-31407,96254,24850,121104,CLERK-ELD-03
DISP-07127,LOAD-007127,29/04/2026,2026,4,OMC-020,Ethiopian Oil,JETA1,Kisumu,27260,650,KA71J,DRV-94143,102947,28623,131570,CLERK-KIS-01
DISP-02558,LOAD-002558,2026-01-07,2026,1,OMC-015,Mombasa Petroleum,DPK,Mombasa (Kipevu),22677,5,KA70H,DRV-87065,659,23811,24470,CLERK-MOM-KIP-02
DISP-04750,LOAD-004750,2026-06-13,2026,6,OMC-018,Uganda National Oil,AGO,Mombasa (Kipevu),31867,5,KA72F,DRV-41566,926,33460,34386,CLERK-MOM-KIP-02
DISP-08087,LOAD-008087,2025-03-15,2025,3,OMC-018,Uganda National Oil,DPK,Mombasa (Kipevu),41768,5,KB21H,DRV-33713,1155,41768,42923,CLERK-MOM-KIP-01
DISP-00890,LOAD-000890,2025-06-09,2025,6,OMC-019,Tanzania Petroleum,JETA1,Nairobi,38743,450,KB83G,DRV-29750,96412,38743,135155,CLERK-NAI-03
DISP-05701,LOAD-005701,2026-04-10,2026,4,OMC-001,TotalEnergies Kenya,AGO,Mombasa (Kipevu),31350,5,KA97J,DRV-61894,911,32918,33829,CLERK-MOM-KIP-01
DISP-07489,LOAD-007489,2026-03-28,2026,3,OMC-004,Gulf Energy,LPG,Nairobi,51771,450,KD37D,DRV-7482,135355,54360,189715,CLERK-NAI-01
DISP-02806,LOAD-002806,09/11/2025,2025,11,OMC-003,Rubis Energy,AGO,Nairobi,20163,450,KA62G,DRV-73050,50176,20163,70339,CLERK-NAI-02
DISP-07442,LOAD-007442,,2026,5,OMC-001,TotalEnergies Kenya,AGO,Eldoret,46369,700,KB62F,DRV-21993,188583,48687,237270,CLERK-ELD-01
DISP-01148,LOAD-001148,2025-03-11,2025,3,OMC-015,Mombasa Petroleum,DPK,Mombasa (KOSF),28578,10,KA89F,DRV-21689,1580,28578,30158,CLERK-MOM-KOS-03
DISP-03463,LOAD-003463,06/03/2026,2026,3,OMC-012,Galana Energies,LUB,Nairobi,54449,450,KC50D,DRV-7482,142357,57171,199528,CLERK-NAI-01
DISP-04165,LOAD-004165,2025-10-24,2025,10,OMC-014,Texol Energies,AGO,Mombasa (Kipevu),42067,5,KB22F,DRV-80830,1163,42067,43230,CLERK-MOM-KIP-02
DISP-09703,LOAD-009703,2025-07-03,2025,7,OMC-002,Vivo Energy,JETA1,Mombasa (KOSF),21998,10,KA26F,DRV-42468,1216,21998,23214,CLERK-MOM-KOS-01
DISP-07403,LOAD-007403,2025-04-22,2025,4,OMC-018,Uganda National Oil,AGO,Mombasa (KOSF),36932,10,KB82G,DRV-98297,2042,36932,38974,CLERK-MOM-KOS-01
DISP-08916,LOAD-008916,2025-05-19,2025,5,OMC-009,Dalbit Petroleum,JETA1,Mombasa (KOSF),21276,10,KB18F,DRV-23438,1177,21276,22453,CLERK-MOM-KOS-02
DISP-04466,LOAD-004466,2025-08-28,2025,8,OMC-011,Hass Petroleum,PMS,Kisumu,23759,650,KB43G,DRV-99011,85402,23759,109161,CLERK-KIS-01
DISP-08622,LOAD-008622,2026-06-10,2026,6,OMC-013,Lake Oil,LPG,Mombasa (KOSF),22513,10,KA40F,DRV-53843,1308,23639,24947,CLERK-MOM-KOS-03
DISP-09655,LOAD-009655,2025-08-01,2025,8,OMC-016,KPA Marine,PMS,Mombasa (KOSF),28165,10,KA71F,DRV-56077,1558,28165,29723,CLERK-MOM-KOS-03
DISP-09047,LOAD-009047,2026-02-27,2026,2,OMC-019,Tanzania Petroleum,DPK,Mombasa (KOSF),37256,10,KB40J,DRV-80561,2165,39119,41284,CLERK-MOM-KOS-03
DISP-00042,LOAD-000042,2025-06-05,2025,6,OMC-002,Vivo Energy,HFO,Kisumu,44253,650,KB20G,DRV-25525,159067,44253," KES 203,320 ",CLERK-KIS-03
DISP-02741,LOAD-002741,2025-10-13,2025,10,OMC-006,Hashi Energy,LPG,Kisumu,46910,650,KB22F,DRV-21834,168618,46910,215528,CLERK-KIS-02
DISP-00396,LOAD-000396,2025-12-23,2025,12,OMC-010,Tamoil,PMS,Eldoret,59072,700,KA81G,DRV-35153,228668,59072,287740,CLERK-ELD-02
DISP-08695,LOAD-008695,2026-05-13,2026,5,OMC-017,KAA Aviation,PMS,Mombasa (KOSF),24221,10,KB38J,DRV-16461,1407,25432,26839,CLERK-MOM-KOS-03
DISP-01497,LOAD-001497,2026-03-14,2026,3,OMC-004,Gulf Energy,LPG,Eldoret,35696,700,KD18B,DRV-3340,145176,37481,182657,CLERK-ELD-02
DISP-02343,LOAD-002343,2025-11-27,2025,11,OMC-017,KAA Aviation,LUB,Mombasa (KOSF),49455,10,KB88J,DRV-67827,2735,49455,52190,CLERK-MOM-KOS-02
DISP-03019,LOAD-003019,2025-07-25,2025,7,OMC-013,Lake Oil,DPK,Nairobi,44360,450,KB92H,DRV-90709,110390,44360,154750,CLERK-NAI-02
DISP-02610,LOAD-002610,2026-04-30,2026,4,OMC-005,PetroOil Kenya,HFO,Mombasa (KOSF),32076,10,KC50D,DRV-7482,1864,33680,35544,CLERK-MOM-KOS-02
DISP-04609,LOAD-004609,2026-06-28,2026,6,OMC-020,Ethiopian Oil,HFO,Eldoret,20482,700,KB82F,DRV-47110,83300,21506,104806,CLERK-ELD-02
DISP-03684,LOAD-003684,2025-04-17,2025,4,OMC-006,Hashi Energy,PMS,Mombasa (KOSF),38766,10,KA98G,DRV-48058,2144,38766,40910,CLERK-MOM-KOS-02
DISP-01825,LOAD-001825,2025-02-25,2025,2,OMC-020,Ethiopian Oil,LUB,Mombasa (KOSF),33831,10,KB98G,DRV-49119,1871,33831,35702,CLERK-MOM-KOS-01
DISP-06316,LOAD-006316,2025-03-05,2025,3,OMC-007,Kobil,LPG,Nairobi,31753,450,KA88F,DRV-54954,79017,31753,110770,CLERK-NAI-03
DISP-02567,LOAD-002567,2026-03-26,2026,3,OMC-004,Gulf Energy,LPG,Eldoret,106398,700,KD18B,DRV-5339,411866,106398,518264,CLERK-ELD-03
DISP-01226,LOAD-001226,2026-02-01,2026,2,OMC-003,Rubis Energy,PMS,Kisumu,39474,650,KA29F,DRV-36610,149074,41448,190522,CLERK-KIS-02
DISP-09502,LOAD-009502,2025-03-30,2025,3,OMC-006,Hashi Energy,JETA1,Mombasa (KOSF),40709,10,KA99F,DRV-17049,2251,40709,42960,CLERK-MOM-KOS-01
DISP-06917,LOAD-006917,,2025,10,OMC-016,KPA Marine,JETA1,Mombasa (KOSF),39617,10,KA86F,DRV-90096,2191,39617,41808,CLERK-MOM-KOS-02
DISP-05553,LOAD-005553,2026-02-16,2026,2,OMC-011,Hass Petroleum,JETA1,Mombasa (KOSF),47710,10,KA41G,DRV-50106,2772,50096,52868,CLERK-MOM-KOS-03
DISP-08853,LOAD-008853,2026-02-09,2026,2,OMC-005,PetroOil Kenya,DPK,Eldoret,34842,700,KD17B,DRV-5339,141703,36584,178287,CLERK-ELD-01
DISP-02490,LOAD-002490,2025-04-17,2025,4,OMC-003,Rubis Energy,DPK,Mombasa (KOSF),43113,10,KA35H,DRV-88795,2384,43113,45497,CLERK-MOM-KOS-03
DISP-03678,LOAD-003678,2026-02-25,2026,2,OMC-004,Gulf Energy,LUB,Kisumu,56817,650,KD18B,DRV-8517,214569,59658,274227,CLERK-KIS-01
DISP-01352,LOAD-001352,2026-02-14,2026,2,OMC-004,Gulf Energy,AGO,Nairobi,57884,450,KD18B,DRV-7482,151338,60778,212116,CLERK-NAI-03
DISP-04524,LOAD-004524,2025-02-03,2025,2,OMC-020,Ethiopian Oil,LPG,Eldoret,58721,700,KA21J,DRV-15687,227309,58721,286030,CLERK-ELD-03
DISP-05205,LOAD-005205,2026-04-28,2026,4,OMC-002,Vivo Energy,LPG,Eldoret,31125,700,KB96H,DRV-84914,126585,32681,159266,CLERK-ELD-03
DISP-00386,LOAD-000386,2026-05-25,2026,5,OMC-001,TotalEnergies Kenya,AGO,Nairobi,56185,450,KA14J,DRV-44922,146896,58994,205890,CLERK-NAI-03
DISP-01345,LOAD-001345,2026-05-15,2026,5,OMC-008,National Oil,PMS,Kisumu,31607,650,KA55H,DRV-25163,119364,33187,152551,CLERK-KIS-01
DISP-09059,LOAD-009059,2025-01-05,2025,1,OMC-008,National Oil,PMS,Eldoret,59415,700,KA19J,DRV-45954,229995,59415,289410,CLERK-ELD-03
DISP-02250,LOAD-002250,15/08/2025,2025,8,OMC-019,Tanzania Petroleum,JETA1,Nairobi,52552,450,KB92J,DRV-76936,130778,52553,183331,CLERK-NAI-03
DISP-08824,LOAD-008824,2026-01-09,2026,1,OMC-020,Ethiopian Oil,JETA1,Kisumu,21786,650,KA14F,DRV-25216,82275,22875,105150,CLERK-KIS-02
DISP-02773,LOAD-002773,2026-02-06,2026,2,OMC-012,Galana Energies,HFO,Nairobi,20734,450,KD17B,DRV-5339,54209,21771,75980,CLERK-NAI-03
DISP-09671,LOAD-009671,2025-08-17,2025,8,OMC-001,TotalEnergies Kenya,PMS,Eldoret,25925,700,KB54G,DRV-51096,100356,25925,126281,CLERK-ELD-02
DISP-00279,LOAD-000279,2025-03-12,2025,3,OMC-020,Ethiopian Oil,PMS,Mombasa (Kipevu),40908,5,KB59G,DRV-24230,1131,40908,42039,CLERK-MOM-KIP-03
DISP-03688,LOAD-003688,2025-03-09,2025,3,OMC-006,Hashi Energy,AGO,Kisumu,48456,650,KA50G,DRV-90426,174175,48456,222631,CLERK-KIS-02
DISP-03524,LOAD-003524,2026-06-26,2026,6,OMC-015,Mombasa Petroleum,HFO,Mombasa (KOSF),54151,10,KB69J,DRV-21748,3146,56859,60005,CLERK-MOM-KOS-01
DISP-09268,LOAD-009268,2026-06-03,2026,6,OMC-016,KPA Marine,LUB,Kisumu,58585,650,KA53F,DRV-61959,221246,61514,282760,CLERK-KIS-02
DISP-02877,LOAD-002877,,2026,2,OMC-004,Gulf Energy,HFO,Kisumu,29888,650,KD37D,DRV-3340,112875,31383,144258,CLERK-KIS-02
DISP-03774,LOAD-003774,2025-05-20,2025,5,OMC-015,Mombasa Petroleum,HFO,Mombasa (KOSF),28700,10,KA73J,DRV-45942,1587,28700,30287,CLERK-MOM-KOS-03
DISP-02467,LOAD-002467,2026-04-27,2026,4,OMC-012,Galana Energies,PMS,Kisumu,47440,650,KC50D,DRV-5339,179158,49812,228970,CLERK-KIS-02
DISP-07659,LOAD-007659,2026-05-21,2026,5,OMC-007,Kobil,PMS,Kisumu,28848,650,KA44J,DRV-52989,108944,30290," KES 139,234 ",CLERK-KIS-01
DISP-09022,LOAD-009022,2025-11-21,2025,11,OMC-015,Mombasa Petroleum,LUB,Kisumu,46879,650,KA44J,DRV-99656,168507,46879,215386,CLERK-KIS-03
DISP-06784,LOAD-006784,2025-02-17,2025,2,OMC-006,Hashi Energy,AGO,Mombasa (Kipevu),59305,5,KA52G,DRV-47974,1640,59305," KES 60,945 ",CLERK-MOM-KIP-03
DISP-06718,LOAD-006718,2026-02-09,2026,2,OMC-007,Kobil,DPK,Kisumu,37455,650,KA60F,DRV-77620,141449,39328,180777,CLERK-KIS-03
DISP-07917,LOAD-007917,2025-08-05,2025,8,OMC-010,Tamoil,JETA1,Mombasa (Kipevu),32186,5,KA56J,DRV-67318,890,32186,33076,CLERK-MOM-KIP-03
DISP-06144,LOAD-006144,2026-03-24,2026,3,OMC-006,Hashi Energy,JETA1,Kisumu,21748,650,KB66G,DRV-41986,82131,22835,104966,CLERK-KIS-03
DISP-05054,LOAD-005054,2026-05-26,2026,5,OMC-001,TotalEnergies Kenya,LUB,Nairobi,41048,450,KB40J,DRV-40487,107320,43100," KES 150,420 ",CLERK-NAI-01
DISP-07586,LOAD-007586,,2025,3,OMC-019,Tanzania Petroleum,LUB,Mombasa (KOSF),46646,10,KB33H,DRV-27555,2580,46646,49226,CLERK-MOM-KOS-01
DISP-06832,LOAD-006832,2026-02-26,2026,2,OMC-005,PetroOil Kenya,HFO,Kisumu,46824,650,KD37D,DRV-5339,176831,49165,225996,CLERK-KIS-03
DISP-01090,LOAD-001090,2026-03-16,2026,3,OMC-004,Gulf Energy,PMS,Nairobi,27464,450,KC50D,DRV-3340,71805,28837,100642,CLERK-NAI-03
DISP-05074,LOAD-005074,2025-10-22,2025,10,OMC-017,KAA Aviation,JETA1,Nairobi,41124,450,KA23H,DRV-58813,102337,41124,143461,CLERK-NAI-03
DISP-00554,LOAD-000554,2026-04-05,2026,4,OMC-012,Galana Energies,JETA1,Mombasa (Kipevu),45682,5,KC50D,DRV-8517,1327,47966,49293,CLERK-MOM-KIP-01
DISP-00967,LOAD-000967,2025-06-11,2025,6,OMC-016,KPA Marine,JETA1,Nairobi,21919,450,KA84G,DRV-14757,54545,21919,76464,CLERK-NAI-01
DISP-05585,LOAD-005585,2026-03-16,2026,3,OMC-001,TotalEnergies Kenya,PMS,Mombasa (Kipevu),50526,5,KA92J,DRV-61915,1468,53052,54520,CLERK-MOM-KIP-01
DISP-05784,LOAD-005784,2026-04-07,2026,4,OMC-005,PetroOil Kenya,AGO,Nairobi,39362,450,KD37D,DRV-3340,102912,41330," KES 144,242 ",CLERK-NAI-02
DISP-07153,LOAD-007153,2025-03-24,2025,3,OMC-013,Lake Oil,PMS,Mombasa (Kipevu),52890,5,KB52F,DRV-54345,1462,52890,54352,CLERK-MOM-KIP-01
DISP-09842,LOAD-009842,2025-11-16,2025,11,OMC-018,Uganda National Oil,LUB,Mombasa (Kipevu),55157,5,KA74F,DRV-73472,1525,55157,56682,CLERK-MOM-KIP-01
DISP-09906,LOAD-009906,2026-03-06,2026,3,OMC-008,National Oil,LUB,Mombasa (KOSF),24292,10,KB90J,DRV-13991,1411,25507,26918,CLERK-MOM-KOS-02
DISP-02883,LOAD-002883,2026-02-04,2026,2,OMC-012,Galana Energies,JETA1,Mombasa (Kipevu),30995,5,KD37D,DRV-8517,900,32545,33445,CLERK-MOM-KIP-02
DISP-02156,LOAD-002156,2025-12-27,2025,12,OMC-018,Uganda National Oil,LPG,Nairobi,28223,450,KA33G,DRV-43079,70233,28223,98456,CLERK-NAI-03
DISP-08133,LOAD-008133,2025-04-24,2025,4,OMC-020,Ethiopian Oil,LUB,Kisumu,41121,650,KB10G,DRV-42460,147809,41121,188930,CLERK-KIS-01
DISP-00207,LOAD-000207,2025-11-22,2025,11,OMC-006,Hashi Energy,AGO,Nairobi,49814,450,KA91F,DRV-75035,123962,49814,173776,CLERK-NAI-03
DISP-09727,LOAD-009727,2026-01-31,2026,1,OMC-002,Vivo Energy,LPG,Mombasa (KOSF),43356,10,KB46H,DRV-94295,2519,45524,48043,CLERK-MOM-KOS-03
DISP-04927,LOAD-004927,2026-05-02,2026,5,OMC-001,TotalEnergies Kenya,DPK,Eldoret,48690,700,KB11G,DRV-61904,198026,51126,249152,CLERK-ELD-01
DISP-03939,LOAD-003939,2025-08-17,2025,8,OMC-007,Kobil,AGO,Nairobi,54357,450,KB77F,DRV-90673,135267,54357,189624,CLERK-NAI-02
DISP-00454,LOAD-000454,2026-02-21,2026,2,OMC-011,Hass Petroleum,LPG,Kisumu,57060,650,KB20J,DRV-71746,215487,59913," KES 275,400 ",CLERK-KIS-02
DISP-05713,LOAD-005713,2025-09-20,2025,9,OMC-010,Tamoil,LPG,Mombasa (Kipevu),55285,5,KB55J,DRV-77690,1529,55285,56814,CLERK-MOM-KIP-01
DISP-01913,LOAD-001913,2025-11-25,2025,11,OMC-011,Hass Petroleum,PMS,Eldoret,59741,700,KA53H,DRV-87313,231257,59741,290998,CLERK-ELD-02
DISP-03839,LOAD-003839,2026-04-15,2026,4,OMC-001,TotalEnergies Kenya,HFO,Mombasa (Kipevu),30428,5,KA54F,DRV-36254,884,31949,32833,CLERK-MOM-KIP-02
DISP-09777,LOAD-009777,2026-01-13,2026,1,OMC-016,KPA Marine,AGO,Nairobi,42226,450,KA90H,DRV-65764,110400,44337,154737,CLERK-NAI-01
DISP-00623,LOAD-000623,2025-04-26,2025,4,OMC-013,Lake Oil,DPK,Nairobi,23052,450,KA24G,DRV-23334,57365,23052,80417,CLERK-NAI-03
DISP-01408,LOAD-001408,,2025,12,OMC-008,National Oil,PMS,Nairobi,20683,450,KB80F,DRV-22251,51470,20683,72153,CLERK-NAI-03
DISP-02977,LOAD-002977,2025-01-14,2025,1,OMC-009,Dalbit Petroleum,JETA1,Mombasa (KOSF),56357,10,KA91F,DRV-85255,3117,56357,59474,CLERK-MOM-KOS-01
DISP-07911,LOAD-007911,2025-12-22,2025,12,OMC-020,Ethiopian Oil,PMS,Mombasa (Kipevu),30942,5,KB19H,DRV-78462,856,30942,31798,CLERK-MOM-KIP-02
DISP-03345,LOAD-003345,2026-04-27,2026,4,OMC-005,PetroOil Kenya,PMS,Mombasa (Kipevu),29310,5,KC50D,DRV-7482,851,30776,31627,CLERK-MOM-KIP-03
DISP-04855,LOAD-004855,2025-07-14,2025,7,OMC-002,Vivo Energy,JETA1,Nairobi,27425,450,KB57J,DRV-70902,68247,27425," KES 95,672 ",CLERK-NAI-02
DISP-09901,LOAD-009901,2026-04-13,2026,4,OMC-019,Tanzania Petroleum,LUB,Mombasa (KOSF),29433,10,KB84G,DRV-73443,1710,30905,32615,CLERK-MOM-KOS-01
DISP-01688,LOAD-001688,2026-06-23,2026,6,OMC-014,Texol Energies,AGO,Kisumu,56973,650,KA21J,DRV-93870,215159,59822,274981,CLERK-KIS-03
DISP-05774,LOAD-005774,2025-12-30,2025,12,OMC-009,Dalbit Petroleum,LPG,Mombasa (KOSF),29363,10,KA15H,DRV-83493,1624,29363,30987,CLERK-MOM-KOS-01
DISP-01510,LOAD-001510,2026-04-14,2026,4,OMC-012,Galana Energies,LUB,Mombasa (KOSF),42979,10,KD18B,DRV-8517,2497,45128,47625,CLERK-MOM-KOS-01
DISP-00305,LOAD-000305,2026-03-11,2026,3,OMC-005,PetroOil Kenya,DPK,Nairobi,37811,450,KD17B,DRV-8517,98858,39702,138560,CLERK-NAI-01
DISP-02897,LOAD-002897,2025-07-10,2025,7,OMC-014,Texol Energies,PMS,Kisumu,34799,650,KA83H,DRV-49212,125085,34799,159884,CLERK-KIS-02
DISP-05455,LOAD-005455,2025-07-05,2025,7,OMC-018,Uganda National Oil,HFO,Eldoret,51042,700,KA38J,DRV-69704,197584,51042,248626,CLERK-ELD-03
DISP-03503,LOAD-003503,2025-07-25,2025,7,OMC-013,Lake Oil,LPG,Mombasa (KOSF),27500,10,KB31J,DRV-30026,1521,27500,29021,CLERK-MOM-KOS-02
DISP-04614,LOAD-004614,2026-01-12,2026,1,OMC-011,Hass Petroleum,AGO,Mombasa (Kipevu),25353,5,KB19F,DRV-42664,737,26621,27358,CLERK-MOM-KIP-01
DISP-09805,LOAD-009805,2026-04-10,2026,4,OMC-020,Ethiopian Oil,JETA1,Kisumu,27165,650,KA90H,DRV-87249,102589,28523,131112,CLERK-KIS-03
DISP-01903,LOAD-001903,2025-02-13,2025,2,OMC-017,KAA Aviation,DPK,Kisumu,49309,650,KA23F,DRV-20308,177241,49309,226550,CLERK-KIS-03
DISP-00029,LOAD-000029,2026-03-02,2026,3,OMC-015,Mombasa Petroleum,LPG,Mombasa (KOSF),54269,10,KA63J,DRV-86556,3153,56982,60135,CLERK-MOM-KOS-02
DISP-03683,LOAD-003683,,2026,4,OMC-002,Vivo Energy,LUB,Nairobi,33449,450,KA75G,DRV-20968,87452,35121,122573,CLERK-NAI-01
DISP-06471,LOAD-006471,2026-04-15,2026,4,OMC-004,Gulf Energy,LUB,Mombasa (Kipevu),39044,5,KD17B,DRV-5339,1134,40996,42130,CLERK-MOM-KIP-01
DISP-00180,LOAD-000180,2025-06-18,2025,6,OMC-020,Ethiopian Oil,HFO,Kisumu,54399,650,KB37G,DRV-63963,195537,54399,249936,CLERK-KIS-02
DISP-05839,LOAD-005839,2025-04-19,2025,4,OMC-016,KPA Marine,JETA1,Mombasa (Kipevu),52226,5,KB21F,DRV-40280,1444,52226,53670,CLERK-MOM-KIP-01
DISP-09145,LOAD-009145,2025-03-29,2025,3,OMC-006,Hashi Energy,JETA1,Kisumu,49859,650,KB37G,DRV-70960,179218,49859,229077,CLERK-KIS-01
DISP-02401,LOAD-002401,2026-04-24,2026,4,OMC-014,Texol Energies,LPG,Mombasa (Kipevu),26699,5,KB47G,DRV-79354,776,28034,28810,CLERK-MOM-KIP-03
DISP-09660,LOAD-009660,2026-05-30,2026,5,OMC-015,Mombasa Petroleum,AGO,Mombasa (Kipevu),24319,5,KA60G,DRV-13939,706,25535,26241,CLERK-MOM-KIP-01
DISP-00291,LOAD-000291,2026-02-13,2026,2,OMC-003,Rubis Energy,DPK,Nairobi,28743,450,KA80G,DRV-72463,75149,30180," KES 105,329 ",CLERK-NAI-01
DISP-07814,LOAD-007814,2026-04-15,2026,4,OMC-003,Rubis Energy,DPK,Kisumu,40701,650,KA31G,DRV-22119,153707,42736,196443,CLERK-KIS-03
DISP-00088,LOAD-000088,2026-01-21,2026,1,OMC-010,Tamoil,LPG,Kisumu,37860,650,KB26F,DRV-94675,142980,39753,182733,CLERK-KIS-01
DISP-04461,LOAD-004461,2025-05-14,2025,5,OMC-003,Rubis Energy,HFO,Nairobi,26321,450,KA78J,DRV-78400,65502,26322,91824,CLERK-NAI-02
DISP-07356,LOAD-007356,2025-07-19,2025,7,OMC-018,Uganda National Oil,HFO,Kisumu,46326,650,KA99H,DRV-69839,166519,46326,212845,CLERK-KIS-01
DISP-03618,LOAD-003618,2026-03-06,2026,3,OMC-012,Galana Energies,AGO,Mombasa (KOSF),58922,10,KD17B,DRV-3340,3423,61868,65291,CLERK-MOM-KOS-03
DISP-06522,LOAD-006522,2026-04-18,2026,4,OMC-004,Gulf Energy,JETA1,Mombasa (KOSF),53814,10,KC50D,DRV-5339,3127,56505,59632,CLERK-MOM-KOS-03
DISP-08541,LOAD-008541,2026-04-20,2026,4,OMC-013,Lake Oil,AGO,Kisumu,50934,650,KB18F,DRV-49372,192352,53481,245833,CLERK-KIS-02
DISP-02276,LOAD-002276,2025-03-24,2025,3,OMC-003,Rubis Energy,AGO,Nairobi,29978,450,KA96F,DRV-95301,74600,29978,104578,CLERK-NAI-03
DISP-06939,LOAD-006939,2026-06-19,2026,6,OMC-017,KAA Aviation,AGO,Kisumu,53057,650,KB24H,DRV-23588,200370,55710,256080,CLERK-KIS-02
DISP-01652,LOAD-001652,2026-04-18,2026,4,OMC-016,KPA Marine,LPG,Eldoret,38546,700,KA46H,DRV-74585,156767,40473,197240,CLERK-ELD-02
DISP-06437,LOAD-006437,2026-06-07,2026,6,OMC-009,Dalbit Petroleum,LUB,Mombasa (Kipevu),22532,5,KB19J,DRV-82719,655,23659,24314,CLERK-MOM-KIP-03
DISP-08975,LOAD-008975,2026-02-28,2026,2,OMC-003,Rubis Energy,PMS,Eldoret,26906,700,KB35G,DRV-75668,109427,28251,137678,CLERK-ELD-03
DISP-09474,LOAD-009474,2025-04-29,2025,4,OMC-009,Dalbit Petroleum,JETA1,Eldoret,59020,700,KB48G,DRV-49339,228466,59020,287486,CLERK-ELD-01
DISP-04134,LOAD-004134,2026-05-07,2026,5,OMC-001,TotalEnergies Kenya,AGO,Mombasa (Kipevu),58428,5,KA35G,DRV-58427,1697,61349,63046,CLERK-MOM-KIP-03
DISP-06728,LOAD-006728,2026-04-01,2026,4,OMC-012,Galana Energies,LPG,Mombasa (KOSF),47669,10,KC50D,DRV-3340,2770,50052,52822,CLERK-MOM-KOS-01
DISP-00585,LOAD-000585,2025-10-08,2025,10,OMC-016,KPA Marine,LPG,Kisumu,31935,650,KA59J,DRV-94488,114790,31935,146725,CLERK-KIS-02
DISP-06094,LOAD-006094,2026-02-07,2026,2,OMC-005,PetroOil Kenya,DPK,Kisumu,30620,650,KC50D,DRV-8517,115636,32151,147787,CLERK-KIS-01
DISP-00232,LOAD-000232,2026-04-20,2026,4,OMC-005,PetroOil Kenya,JETA1,Kisumu,32929,650,KD37D,DRV-5339,124357,34576,158933,CLERK-KIS-01
DISP-01964,LOAD-001964,2026-01-18,2026,1,OMC-009,Dalbit Petroleum,PMS,Kisumu,35639,650,KB18F,DRV-61057,134591,37421,172012,CLERK-KIS-02
DISP-07906,LOAD-007906,2025-08-18,2025,8,OMC-013,Lake Oil,JETA1,Nairobi,38302,450,KB69G,DRV-36224,95315,38302,133617,CLERK-NAI-02
DISP-00655,LOAD-000655,2026-02-17,2026,2,OMC-006,Hashi Energy,LPG,Mombasa (Kipevu),40170,5,KA65G,DRV-23051,1167,42178,43345,CLERK-MOM-KIP-01
DISP-00098,LOAD-000098,2026-04-16,2026,4,OMC-004,Gulf Energy,DPK,Eldoret,33542,700,KC50D,DRV-7482,136415,35219,171634,CLERK-ELD-01
DISP-07169,LOAD-007169,2025-01-11,2025,1,OMC-001,TotalEnergies Kenya,LPG,Kisumu,23163,650,KB62G,DRV-63704,83259,23163,106422,CLERK-KIS-01
DISP-03852,LOAD-003852,2025-10-16,2025,10,OMC-008,National Oil,LPG,Mombasa (Kipevu),50288,5,KB14H,DRV-88938,1390,50288,51678,CLERK-MOM-KIP-02
DISP-08264,LOAD-008264,2025-11-03,2025,11,OMC-006,Hashi Energy,PMS,Mombasa (KOSF),31718,10,KB60H,DRV-11893,1754,31718,33472,CLERK-MOM-KOS-02
DISP-08480,LOAD-008480,2026-02-27,2026,2,OMC-004,Gulf Energy,LPG,Mombasa (KOSF),39420,10,KC50D,DRV-3340,2290,41391,43681,CLERK-MOM-KOS-01
DISP-02339,LOAD-002339,2026-03-23,2026,3,OMC-012,Galana Energies,LPG,Eldoret,25025,700,KC50D,DRV-5339,101779,26277,128056,CLERK-ELD-01
DISP-01839,LOAD-001839,2025-09-28,2025,9,OMC-016,KPA Marine,HFO,Mombasa (KOSF),23538,10,KA74J,DRV-66251,1302,23538,24840,CLERK-MOM-KOS-03
DISP-06873,LOAD-006873,2026-03-08,2026,3,OMC-012,Galana Energies,HFO,Eldoret,46252,700,KD37D,DRV-7482,188107,48565,236672,CLERK-ELD-01
DISP-08648,LOAD-008648,2025-05-18,2025,5,OMC-018,Uganda National Oil,HFO,Mombasa (KOSF),55713,10,KA48F,DRV-51567,3081,55713,58794,CLERK-MOM-KOS-03
DISP-00635,LOAD-000635,2025-11-13,2025,11,OMC-003,Rubis Energy,AGO,Nairobi,50074,450,KB46J,DRV-75564,124609,50074,174683,CLERK-NAI-03
