invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes,prepared_by
INV-18278,DISP-03794,OMC-001,TotalEnergies Kenya,JETA1,2025-08-21,142686,FIN-005
INV-93731,DISP-04544,OMC-014,Texol Energies,LPG,2026-03-28,216924,FIN-005
INV-67192,DISP-00209,OMC-016,KPA Marine,LPG,2026-01-29,28235,FIN-001
INV-41951,DISP-05259,OMC-016,KPA Marine,DPK,2026-06-06,101090,FIN-005
INV-38077,DISP-04524,OMC-020,Ethiopian Oil,LPG,2025-02-08,289329,FIN-002
INV-65150,DISP-09967,OMC-009,Dalbit Petroleum,PMS,2026-04-23,110950,FIN-002
INV-49828,DISP-01087,OMC-006,Hashi Energy,LPG,08/09/2025,174210,FIN-004
INV-20811,DISP-07379,OMC-007,Kobil,DPK,2026-05-17,217329,FIN-005
INV-46495,DISP-03618,OMC-012,Galana Energies,AGO,2026-03-10,64348,FIN-002
INV-29966,DISP-06632,OMC-010,Tamoil,HFO,2026-01-27,44358,FIN-005
INV-63576,DISP-09936,OMC-014,Texol Energies,JETA1,2025-03-23,122168,FIN-003
INV-26043,DISP-01834,OMC-005,PetroOil Kenya,JETA1,2026-02-16,223353,FIN-002
INV-40576,DISP-00384,OMC-009,Dalbit Petroleum,DPK,2025-06-17,32453,FIN-004
INV-96721,DISP-06224,OMC-010,Tamoil,JETA1,2025-09-11," KES 118,427 ",FIN-001
INV-39558,DISP-05871,OMC-016,KPA Marine,LPG,2025-02-07,56261,FIN-003
INV-66843,DISP-07815,OMC-007,Kobil,LUB,2025-04-20,293254,FIN-001
INV-63422,DISP-07946,OMC-009,Dalbit Petroleum,LPG,2025-12-04,160402,FIN-002
INV-62394,DISP-00763,OMC-010,Tamoil,DPK,2025-12-07,48251,FIN-001
INV-37620,DISP-03234,OMC-002,Vivo Energy,HFO,2026-01-04,156865,FIN-002
INV-59492,DISP-04497,OMC-008,National Oil,LPG,2026-04-28,193767,FIN-001
INV-22771,DISP-06456,OMC-019,Tanzania Petroleum,LUB,2026-05-25,59814,FIN-004
INV-73959,DISP-06999,OMC-016,KPA Marine,JETA1,2025-04-19,185970,FIN-001
INV-13146,DISP-03972,OMC-010,Tamoil,LPG,2026-06-05,126676,FIN-003
INV-92948,DISP-09285,OMC-014,Texol Energies,LUB,2025-04-13,162442,FIN-001
INV-19139,DISP-00002,OMC-006,Hashi Energy,JETA1,2026-03-10,154333,FIN-003
INV-34832,DISP-07711,OMC-019,Tanzania Petroleum,AGO,2025-01-12,187014,FIN-001
INV-98570,DISP-08814,OMC-013,Lake Oil,LPG,2025-03-15,36870,FIN-001
INV-50308,DISP-01334,OMC-014,Texol Energies,DPK,2026-06-20,256725,FIN-005
INV-72478,DISP-01637,OMC-003,Rubis Energy,LPG,2025-03-10,224121,FIN-002
INV-61317,DISP-04611,OMC-017,KAA Aviation,DPK,2025-02-17,134121,FIN-005
INV-37756,DISP-09917,OMC-001,TotalEnergies Kenya,LUB,2026-03-31,149748,FIN-003
INV-29039,DISP-01350,OMC-014,Texol Energies,AGO,2026-05-26,44009,FIN-002
INV-57430,DISP-05813,OMC-018,Uganda National Oil,PMS,2025-05-25,176184,FIN-005
INV-69447,DISP-05076,OMC-001,TotalEnergies Kenya,AGO,2025-07-29,151250,FIN-003
INV-95527,DISP-00142,OMC-008,National Oil,JETA1,2025-08-03,187090,FIN-004
INV-55183,DISP-08926,OMC-010,Tamoil,PMS,2026-02-18,56678,FIN-004
INV-98994,DISP-07495,OMC-005,PetroOil Kenya,LPG,2026-04-28," KES 133,446 ",FIN-001
INV-75319,DISP-02469,OMC-007,Kobil,AGO,2025-05-14,87442,FIN-004
INV-82623,DISP-09104,OMC-008,National Oil,LPG,2025-11-04,59344,FIN-001
INV-75089,DISP-04223,OMC-015,Mombasa Petroleum,PMS,2025-09-23,206878,FIN-004
INV-53719,DISP-09202,OMC-007,Kobil,AGO,2025-09-11,39981,FIN-004
INV-97934,DISP-02495,OMC-016,KPA Marine,LUB,2025-03-18,22821,FIN-003
INV-13658,DISP-02482,OMC-007,Kobil,LUB,2025-04-20,173665,FIN-002
INV-79695,DISP-03535,OMC-013,Lake Oil,LUB,2026-02-07,66392,FIN-005
INV-57613,DISP-06424,OMC-007,Kobil,HFO,,35239,FIN-005
INV-53292,DISP-08854,OMC-001,TotalEnergies Kenya,HFO,2025-09-30,177173,FIN-005
INV-23237,DISP-06807,OMC-015,Mombasa Petroleum,LUB,2025-05-04,206496,FIN-005
INV-34202,DISP-00021,OMC-006,Hashi Energy,LPG,2025-10-05,128175,FIN-004
INV-70351,DISP-06636,OMC-018,Uganda National Oil,AGO,2026-05-07,32110,FIN-002
INV-16512,DISP-09063,OMC-016,KPA Marine,JETA1,2026-03-18,25191,FIN-002
INV-44703,DISP-08562,OMC-017,KAA Aviation,PMS,2025-06-28,45415,FIN-002
INV-67951,DISP-09200,OMC-003,Rubis Energy,LUB,2026-03-08,276578,FIN-002
INV-34133,DISP-08142,OMC-010,Tamoil,JETA1,2026-02-26,147996,FIN-002
INV-34631,DISP-02728,OMC-012,Galana Energies,PMS,2026-02-17,118714,FIN-003
INV-75933,DISP-07092,OMC-004,Gulf Energy,PMS,2026-02-22,192524,FIN-005
INV-50045,DISP-02226,OMC-017,KAA Aviation,DPK,2025-01-26,89461,FIN-002
INV-18340,DISP-00088,OMC-010,Tamoil,LPG,2026-01-26,182327,FIN-001
INV-69948,DISP-03687,OMC-008,National Oil,AGO,2026-04-13," KES 53,450 ",FIN-001
INV-58442,DISP-09676,OMC-011,Hass Petroleum,LUB,2026-03-11,58628,FIN-001
INV-16136,DISP-00815,OMC-020,Ethiopian Oil,LUB,,231732,FIN-003
INV-41218,DISP-06581,OMC-011,Hass Petroleum,LPG,2026-03-13,125248,FIN-001
INV-98107,DISP-03736,OMC-008,National Oil,LPG,2026-04-03,193345,FIN-005
INV-22272,DISP-08570,OMC-005,PetroOil Kenya,PMS,2026-02-21,154321,FIN-002
INV-93476,DISP-08852,OMC-008,National Oil,LPG,05/01/2026,155189,FIN-002
INV-76342,DISP-05374,OMC-020,Ethiopian Oil,HFO,09/06/2026,143888,FIN-005
INV-42520,DISP-08705,OMC-002,Vivo Energy,DPK,2026-01-18,246028,FIN-003
INV-62506,DISP-06629,OMC-006,Hashi Energy,JETA1,2025-05-25,113206,FIN-001
INV-95654,DISP-09648,OMC-006,Hashi Energy,LPG,2025-04-07,21139,FIN-004
INV-63448,DISP-08937,OMC-015,Mombasa Petroleum,LPG,2026-04-04,47943,FIN-002
INV-41677,DISP-05599,OMC-007,Kobil,PMS,2026-04-28,100835,FIN-005
INV-50691,DISP-07688,OMC-003,Rubis Energy,PMS,2026-01-19,94715,FIN-003
INV-20262,DISP-06431,OMC-016,KPA Marine,AGO,2025-06-24,168735,FIN-001
INV-23244,DISP-01401,OMC-020,Ethiopian Oil,AGO,2026-02-04,162234,FIN-002
INV-74865,DISP-00647,OMC-018,Uganda National Oil,AGO,2025-07-24,265580,FIN-004
INV-28322,DISP-00611,OMC-007,Kobil,LPG,2025-07-20,271198,FIN-002
INV-38015,DISP-00934,OMC-009,Dalbit Petroleum,LUB,2025-05-25,262781,FIN-005
INV-93299,DISP-06543,OMC-019,Tanzania Petroleum,DPK,18/06/2025,23960,FIN-004
INV-22699,DISP-02706,OMC-017,KAA Aviation,PMS,2026-06-18,106895,FIN-002
INV-69458,DISP-07697,OMC-009,Dalbit Petroleum,LPG,2025-03-08,221707,FIN-001
INV-94746,DISP-03831,OMC-017,KAA Aviation,DPK,2025-09-20,264513,FIN-002
INV-31643,DISP-09621,OMC-019,Tanzania Petroleum,HFO,2025-09-29,248088,FIN-002
INV-10358,DISP-00586,OMC-001,TotalEnergies Kenya,LPG,2026-02-10,30740,FIN-001
INV-66144,DISP-02507,OMC-003,Rubis Energy,PMS,2025-06-23,34351,FIN-004
INV-81392,DISP-05077,OMC-018,Uganda National Oil,PMS,2026-05-23,47675,FIN-003
INV-12048,DISP-05407,OMC-005,PetroOil Kenya,JETA1,2026-03-23,83785,FIN-002
INV-27383,DISP-07245,OMC-014,Texol Energies,LUB,2026-06-26,270103,FIN-004
INV-78522,DISP-01802,OMC-012,Galana Energies,HFO,2026-03-30,294911,FIN-002
INV-99263,DISP-08454,OMC-015,Mombasa Petroleum,HFO,2026-02-01,195203,FIN-004
INV-94213,DISP-02744,OMC-007,Kobil,HFO,2025-08-02,152786,FIN-003
INV-48870,DISP-06750,OMC-005,PetroOil Kenya,DPK,2026-02-09,145952,FIN-004
INV-85648,DISP-05224,OMC-015,Mombasa Petroleum,PMS,2026-01-05,134179,FIN-004
INV-60911,DISP-04842,OMC-019,Tanzania Petroleum,DPK,2025-08-17,95396,FIN-002
INV-37619,DISP-05860,OMC-012,Galana Energies,HFO,2026-03-12,22412,FIN-004
INV-11117,DISP-09925,OMC-018,Uganda National Oil,AGO,11/04/2025,206651,FIN-004
INV-31462,DISP-03581,OMC-017,KAA Aviation,DPK,2026-05-16,38699,FIN-001
INV-65951,DISP-05630,OMC-017,KAA Aviation,PMS,2026-04-10,212140,FIN-002
INV-85935,DISP-08929,OMC-005,PetroOil Kenya,DPK,2026-03-11,29038,FIN-004
INV-73613,DISP-08878,OMC-011,Hass Petroleum,JETA1,2025-05-23,41864,FIN-002
INV-36099,DISP-09166,OMC-003,Rubis Energy,LPG,2026-01-14,282030,FIN-004
INV-61188,DISP-08353,OMC-002,Vivo Energy,AGO,2025-11-07,59718,FIN-005
INV-11172,DISP-02548,OMC-015,Mombasa Petroleum,AGO,2026-03-20,128247,FIN-001
INV-28132,DISP-07205,OMC-012,Galana Energies,DPK,2026-02-16,34334,FIN-002
INV-52732,DISP-03683,OMC-002,Vivo Energy,LUB,2026-04-28,122507,FIN-005
INV-81433,DISP-09158,OMC-020,Ethiopian Oil,JETA1,2025-08-05,115919,FIN-002
INV-42165,DISP-09690,OMC-008,National Oil,HFO,2026-01-25,199990,FIN-001
INV-15958,DISP-04446,OMC-011,Hass Petroleum,LPG,2025-12-09,42593,FIN-004
INV-48423,DISP-06604,OMC-019,Tanzania Petroleum,AGO,2025-01-20,294594,FIN-001
INV-75369,DISP-02505,OMC-009,Dalbit Petroleum,HFO,2026-05-03,46643,FIN-003
INV-96948,DISP-04902,OMC-020,Ethiopian Oil,PMS,2026-03-31,269197,FIN-001
INV-54498,DISP-01534,OMC-005,PetroOil Kenya,DPK,2026-02-28,56837,FIN-001
INV-85778,DISP-08897,OMC-008,National Oil,LUB,2025-10-24,46542,FIN-005
INV-31159,DISP-04689,OMC-018,Uganda National Oil,HFO,2025-01-23,57081,FIN-001
INV-28641,DISP-06661,OMC-008,National Oil,LUB,2026-04-17,174124,FIN-001
INV-38832,DISP-03729,OMC-015,Mombasa Petroleum,JETA1,,300666,FIN-004
INV-23076,DISP-06741,OMC-008,National Oil,LPG,2025-07-17,22027,FIN-005
INV-25521,DISP-00234,OMC-011,Hass Petroleum,AGO,2026-03-24,101691,FIN-003
INV-52619,DISP-07142,OMC-003,Rubis Energy,JETA1,2026-06-04,87265,FIN-003
INV-16894,DISP-01021,OMC-009,Dalbit Petroleum,PMS,2025-09-10,60632,FIN-001
INV-23675,DISP-02716,OMC-001,TotalEnergies Kenya,HFO,2025-06-29,222940,FIN-004
INV-91661,DISP-04948,OMC-011,Hass Petroleum,LUB,2026-03-05,21767,FIN-002
INV-99548,DISP-00657,OMC-012,Galana Energies,AGO,28/02/2026,268923,FIN-005
INV-89167,DISP-06187,OMC-016,KPA Marine,DPK,2025-01-08,158625,FIN-003
INV-54382,DISP-09419,OMC-017,KAA Aviation,AGO,2026-04-27,173434,FIN-002
INV-19308,DISP-08160,OMC-004,Gulf Energy,PMS,2026-02-24,208093,FIN-004
INV-77326,DISP-05332,OMC-001,TotalEnergies Kenya,JETA1,2025-12-11,61999,FIN-002
INV-72373,DISP-07010,OMC-016,KPA Marine,HFO,2025-05-29,37868,FIN-002
INV-74728,DISP-04397,OMC-011,Hass Petroleum,JETA1,2026-04-10,102949,FIN-005
INV-39318,DISP-06486,OMC-014,Texol Energies,LPG,2025-07-23,204921,FIN-005
INV-23464,DISP-07172,OMC-006,Hashi Energy,DPK,2026-01-31,194993,FIN-004
INV-31030,DISP-07986,OMC-014,Texol Energies,JETA1,2025-06-19,155757,FIN-001
INV-98655,DISP-09303,OMC-013,Lake Oil,AGO,2025-08-03,59941,FIN-005
INV-37622,DISP-08254,OMC-012,Galana Energies,LPG,2026-03-07,82793,FIN-004
INV-52007,DISP-01427,OMC-013,Lake Oil,AGO,2025-08-23,225199,FIN-004
INV-84156,DISP-01229,OMC-015,Mombasa Petroleum,LUB,2025-07-17,24765,FIN-002
INV-10594,DISP-08111,OMC-002,Vivo Energy,AGO,2025-12-21,207872,FIN-003
INV-15915,DISP-06608,OMC-014,Texol Energies,JETA1,2026-05-20,126202,FIN-003
INV-56809,DISP-01658,OMC-002,Vivo Energy,HFO,2025-05-02,36502,FIN-001
INV-66849,DISP-04246,OMC-003,Rubis Energy,LUB,2026-05-15,26988,FIN-002
INV-30719,DISP-03532,OMC-010,Tamoil,PMS,2025-04-26,39696,FIN-004
INV-25846,DISP-01865,OMC-002,Vivo Energy,AGO,2026-02-24,51915,FIN-002
INV-13152,DISP-09644,OMC-008,National Oil,AGO,2026-04-01,116515,FIN-003
INV-37019,DISP-00992,OMC-011,Hass Petroleum,PMS,2025-12-01,241409,FIN-001
INV-98364,DISP-06755,OMC-013,Lake Oil,LUB,2025-12-14,54807,FIN-004
INV-85242,DISP-03164,OMC-002,Vivo Energy,LPG,2025-01-05,25865,FIN-004
INV-23244,DISP-01401,OMC-020,Ethiopian Oil,AGO,2026-02-04,162234,FIN-002
INV-64859,DISP-08532,OMC-014,Texol Energies,LUB,2025-04-12,24135,FIN-002
INV-59729,DISP-03594,OMC-016,KPA Marine,PMS,2026-02-26,49217,FIN-004
INV-59209,DISP-01268,OMC-018,Uganda National Oil,JETA1,2025-07-02," KES 44,600 ",FIN-002
INV-68647,DISP-09193,OMC-011,Hass Petroleum,LPG,2025-11-06,107018,FIN-001
INV-60595,DISP-06297,OMC-008,National Oil,AGO,2025-11-27,53135,FIN-004
INV-13727,DISP-05371,OMC-018,Uganda National Oil,DPK,2025-07-02,286217,FIN-004
INV-14688,DISP-01054,OMC-010,Tamoil,PMS,2025-05-15," KES 102,146 ",FIN-003
INV-61256,DISP-04215,OMC-014,Texol Energies,AGO,2025-01-14,57464,FIN-005
INV-82199,DISP-06355,OMC-003,Rubis Energy,PMS,2025-09-02,85793,FIN-004
INV-53115,DISP-03825,OMC-018,Uganda National Oil,LUB,2025-05-01,153513,FIN-002
INV-97995,DISP-06774,OMC-001,TotalEnergies Kenya,DPK,18/04/2025,26760,FIN-003
INV-55292,DISP-02079,OMC-002,Vivo Energy,JETA1,2025-05-28,110549,FIN-005
INV-43508,DISP-06243,OMC-019,Tanzania Petroleum,LPG,2025-08-08,48353,FIN-003
INV-70997,DISP-05278,OMC-005,PetroOil Kenya,HFO,2026-02-02,116129,FIN-004
INV-80309,DISP-08322,OMC-007,Kobil,JETA1,2026-06-25,95758,FIN-004
INV-87024,DISP-07364,OMC-019,Tanzania Petroleum,HFO,2025-08-18,148747,FIN-005
INV-77167,DISP-01663,OMC-007,Kobil,HFO,2026-05-18,180402,FIN-001
INV-36439,DISP-03373,OMC-007,Kobil,HFO,2026-06-29,42400,FIN-002
INV-14827,DISP-07223,OMC-008,National Oil,JETA1,2025-02-18,40487,FIN-002
INV-43558,DISP-04531,OMC-020,Ethiopian Oil,DPK,2026-03-25,89218,FIN-005
INV-44953,DISP-02083,OMC-011,Hass Petroleum,AGO,2025-04-13,37270,FIN-002
INV-60325,DISP-02270,OMC-008,National Oil,AGO,2025-06-15,42975,FIN-004
INV-47993,DISP-06843,OMC-010,Tamoil,HFO,2025-02-28,36579,FIN-002
INV-24488,DISP-05618,OMC-006,Hashi Energy,HFO,2026-06-05,125699,FIN-003
INV-71466,DISP-01061,OMC-010,Tamoil,HFO,2025-05-31,26712,FIN-001
INV-21024,DISP-07791,OMC-004,Gulf Energy,PMS,2026-05-01,164598,FIN-002
INV-71861,DISP-07764,OMC-008,National Oil,LUB,2025-08-23,151692,FIN-004
INV-11443,DISP-01278,OMC-001,TotalEnergies Kenya,PMS,2025-05-22,26361,FIN-003
INV-11684,DISP-08465,OMC-007,Kobil,AGO,2025-12-08,210347,FIN-001
INV-33069,DISP-01836,OMC-007,Kobil,JETA1,2025-01-09,91623,FIN-005
INV-62644,DISP-09382,OMC-011,Hass Petroleum,PMS,2025-09-20,172965,FIN-005
INV-68234,DISP-07498,OMC-012,Galana Energies,DPK,2026-03-24,61744,FIN-002
INV-35089,DISP-09165,OMC-008,National Oil,PMS,2025-05-26,47054,FIN-005
INV-33693,DISP-02356,OMC-005,PetroOil Kenya,PMS,2026-04-21,101716,FIN-003
INV-28104,DISP-07239,OMC-011,Hass Petroleum,PMS,2025-01-10,36618,FIN-002
INV-93301,DISP-01889,OMC-003,Rubis Energy,DPK,2026-06-24,212030,FIN-003
INV-92981,DISP-01683,OMC-002,Vivo Energy,JETA1,2025-08-25,31808,FIN-002
INV-20385,DISP-05836,OMC-002,Vivo Energy,DPK,2025-09-26,200962,FIN-001
INV-83189,DISP-04767,OMC-019,Tanzania Petroleum,JETA1,2025-01-20,21461,FIN-001
INV-78958,DISP-05270,OMC-015,Mombasa Petroleum,DPK,2026-07-07,124396,FIN-002
INV-48105,DISP-08402,OMC-005,PetroOil Kenya,LUB,2026-02-13,190317,FIN-004
INV-32287,DISP-01373,OMC-001,TotalEnergies Kenya,AGO,2026-06-23,120764,FIN-005
INV-54055,DISP-01850,OMC-003,Rubis Energy,JETA1,2025-09-17,26879,FIN-004
INV-19710,DISP-09546,OMC-017,KAA Aviation,AGO,2026-03-25,156845,FIN-005
INV-14343,DISP-04479,OMC-011,Hass Petroleum,LUB,2026-03-06," KES 37,412 ",FIN-004
INV-26076,DISP-03120,OMC-013,Lake Oil,AGO,2026-04-10,142669,FIN-002
INV-72456,DISP-00393,OMC-013,Lake Oil,HFO,2025-12-05,34161,FIN-005
INV-82119,DISP-03754,OMC-018,Uganda National Oil,JETA1,13/06/2025,40379,FIN-004
INV-70484,DISP-09144,OMC-001,TotalEnergies Kenya,PMS,2025-12-05,252479,FIN-005
INV-70626,DISP-00791,OMC-019,Tanzania Petroleum,HFO,2026-03-08,37804,FIN-004
INV-46292,DISP-00030,OMC-018,Uganda National Oil,PMS,2025-08-16,155790,FIN-005
INV-32046,DISP-01374,OMC-013,Lake Oil,AGO,2025-01-06,129571,FIN-002
INV-57945,DISP-03775,OMC-006,Hashi Energy,LPG,2025-03-25,172964,FIN-002
INV-78723,DISP-09447,OMC-009,Dalbit Petroleum,AGO,2025-06-10,128850,FIN-004
INV-56912,DISP-00552,OMC-004,Gulf Energy,DPK,2026-04-20,48118,FIN-001
INV-38498,DISP-02635,OMC-011,Hass Petroleum,JETA1,2025-11-08,222874,FIN-001
INV-40680,DISP-09401,OMC-015,Mombasa Petroleum,PMS,2025-10-17,188400,FIN-003
INV-63147,DISP-08022,OMC-013,Lake Oil,DPK,2026-01-09,170225,FIN-003
INV-94899,DISP-07814,OMC-003,Rubis Energy,DPK,2026-04-19,199051,FIN-003
INV-83622,DISP-03080,OMC-001,TotalEnergies Kenya,PMS,2025-10-21,75977,FIN-002
INV-68186,DISP-08185,OMC-010,Tamoil,LUB,2025-04-28,139968,FIN-005
INV-27137,DISP-08358,OMC-004,Gulf Energy,DPK,2026-02-12,53533,FIN-002
INV-57183,DISP-05236,OMC-012,Galana Energies,AGO,2026-04-03,35856,FIN-004
INV-54602,DISP-04798,OMC-008,National Oil,LUB,20/03/2025," KES 144,313 ",FIN-003
INV-34885,DISP-04365,OMC-017,KAA Aviation,LPG,2026-04-02,233375,FIN-002
INV-53102,DISP-01047,OMC-010,Tamoil,LUB,2025-09-09,146682,FIN-002
INV-92233,DISP-07196,OMC-001,TotalEnergies Kenya,LUB,2025-01-27,51079,FIN-005
INV-51282,DISP-08345,OMC-001,TotalEnergies Kenya,LUB,2025-08-06,36279,FIN-002
INV-95862,DISP-04166,OMC-020,Ethiopian Oil,AGO,2025-01-28,40397,FIN-003
INV-66513,DISP-05002,OMC-007,Kobil,LUB,2025-09-29,244919,FIN-005
INV-37078,DISP-04138,OMC-013,Lake Oil,PMS,2025-09-13,48680,FIN-004
INV-99848,DISP-04030,OMC-019,Tanzania Petroleum,HFO,2025-01-29,209279,FIN-004
INV-48980,DISP-01284,OMC-011,Hass Petroleum,JETA1,2026-02-02,49126,FIN-001
INV-63110,DISP-07492,OMC-001,TotalEnergies Kenya,DPK,2025-12-12,140800,FIN-002
INV-53157,DISP-03433,OMC-015,Mombasa Petroleum,DPK,2025-03-20,187390,FIN-003
INV-13884,DISP-06529,OMC-007,Kobil,AGO,2025-07-31,157222,FIN-003
INV-54447,DISP-06856,OMC-005,PetroOil Kenya,AGO,2026-05-04," KES 107,808 ",FIN-002
INV-34819,DISP-01119,OMC-014,Texol Energies,AGO,2026-01-26,220612,FIN-004
INV-24125,DISP-06368,OMC-016,KPA Marine,DPK,2025-01-10,48252,FIN-004
INV-98684,DISP-09656,OMC-001,TotalEnergies Kenya,LUB,2025-12-07,153411,FIN-001
INV-61431,DISP-08857,OMC-006,Hashi Energy,HFO,2026-06-15,133967,FIN-001
INV-67177,DISP-09725,OMC-007,Kobil,JETA1,2026-05-10,175407,FIN-005
INV-13699,DISP-07835,OMC-015,Mombasa Petroleum,AGO,2025-12-16,170270,FIN-004
INV-24860,DISP-03876,OMC-010,Tamoil,AGO,2025-12-14,54068,FIN-003
INV-36212,DISP-02979,OMC-016,KPA Marine,DPK,2025-08-16,62157,FIN-005
INV-72239,DISP-02027,OMC-018,Uganda National Oil,JETA1,2025-07-16,34441,FIN-004
INV-20103,DISP-02310,OMC-020,Ethiopian Oil,AGO,2026-01-14,27255,FIN-004
INV-60112,DISP-03298,OMC-002,Vivo Energy,AGO,2026-03-21,62632,FIN-001
INV-88755,DISP-04762,OMC-019,Tanzania Petroleum,LUB,2025-04-16,265792,FIN-003
INV-55484,DISP-05280,OMC-017,KAA Aviation,DPK,2026-03-27,50976,FIN-002
INV-59539,DISP-01492,OMC-001,TotalEnergies Kenya,AGO,2025-02-25,42854,FIN-001
INV-72899,DISP-03126,OMC-009,Dalbit Petroleum,LPG,2025-12-22,249398,FIN-003
INV-24439,DISP-08883,OMC-004,Gulf Energy,PMS,2026-03-23,47332,FIN-002
INV-94581,DISP-06897,OMC-006,Hashi Energy,PMS,2025-08-23,55475,FIN-002
INV-10923,DISP-09835,OMC-018,Uganda National Oil,LUB,2026-06-04,192274,FIN-005
INV-73979,DISP-06337,OMC-008,National Oil,HFO,2025-12-09,149820,FIN-002
INV-68903,DISP-02373,OMC-003,Rubis Energy,LUB,2025-04-06,155764,FIN-003
INV-82708,DISP-01057,OMC-016,KPA Marine,LUB,2026-05-15,117519,FIN-004
INV-29650,DISP-09481,OMC-005,PetroOil Kenya,JETA1,2026-04-09,54772,FIN-004
INV-40256,DISP-07023,OMC-006,Hashi Energy,AGO,2025-03-28,25186,FIN-001
INV-36994,DISP-09838,OMC-005,PetroOil Kenya,LPG,2026-03-28,223696,FIN-003
INV-15121,DISP-00130,OMC-004,Gulf Energy,AGO,2026-04-24,42562,FIN-005
INV-64862,DISP-01221,OMC-009,Dalbit Petroleum,JETA1,2026-05-17,157820,FIN-003
INV-66797,DISP-04073,OMC-019,Tanzania Petroleum,JETA1,2026-01-09,180038,FIN-004
INV-82755,DISP-09639,OMC-003,Rubis Energy,HFO,2025-11-16,126803,FIN-003
INV-50837,DISP-08385,OMC-017,KAA Aviation,AGO,,186123,FIN-005
INV-92232,DISP-06053,OMC-015,Mombasa Petroleum,LUB,2026-02-01,29671,FIN-005
INV-66233,DISP-02586,OMC-001,TotalEnergies Kenya,LPG,2025-02-18,93531,FIN-005
INV-63984,DISP-01933,OMC-004,Gulf Energy,HFO,2026-02-21,255685,FIN-003
INV-72309,DISP-09914,OMC-003,Rubis Energy,PMS,2026-04-06,32124,FIN-001
INV-70574,DISP-00782,OMC-013,Lake Oil,PMS,2026-03-10,265168,FIN-002
INV-24347,DISP-05576,OMC-001,TotalEnergies Kenya,AGO,2025-05-04,100326,FIN-001
INV-68588,DISP-00252,OMC-006,Hashi Energy,JETA1,2026-06-06,223123,FIN-002
INV-99207,DISP-08256,OMC-020,Ethiopian Oil,LPG,2026-03-05,186365,FIN-004
INV-41577,DISP-02616,OMC-012,Galana Energies,DPK,2026-03-24,151853,FIN-005
INV-77603,DISP-03222,OMC-019,Tanzania Petroleum,JETA1,03/02/2025,83974,FIN-005
INV-60503,DISP-04495,OMC-001,TotalEnergies Kenya,JETA1,2026-02-24,56864,FIN-003
INV-60137,DISP-05889,OMC-013,Lake Oil,LPG,2025-12-21,59453,FIN-002
INV-20672,DISP-06347,OMC-006,Hashi Energy,PMS,2025-02-15,197156,FIN-003
INV-15640,DISP-01409,OMC-019,Tanzania Petroleum,DPK,2026-03-13,182610,FIN-001
INV-67997,DISP-01407,OMC-003,Rubis Energy,DPK,2025-01-21,36895,FIN-004
INV-51546,DISP-05707,OMC-015,Mombasa Petroleum,LUB,2025-03-31,62799,FIN-002
INV-91915,DISP-01885,OMC-019,Tanzania Petroleum,DPK,2025-02-21,32367,FIN-001
INV-65178,DISP-04232,OMC-008,National Oil,AGO,2026-06-18,73381,FIN-005
INV-60825,DISP-00846,OMC-005,PetroOil Kenya,LUB,2026-03-01,70777,FIN-001
INV-82951,DISP-08916,OMC-009,Dalbit Petroleum,JETA1,2025-05-26,22056,FIN-001
INV-23968,DISP-04597,OMC-011,Hass Petroleum,AGO,2025-09-02,167459,FIN-002
INV-69954,DISP-07862,OMC-019,Tanzania Petroleum,LPG,2025-03-06,55645,FIN-001
INV-41536,DISP-01364,OMC-005,PetroOil Kenya,AGO,2026-03-04,93317,FIN-003
INV-75242,DISP-08127,OMC-011,Hass Petroleum,PMS,2025-02-07,158436,FIN-001
INV-44463,DISP-03158,OMC-012,Galana Energies,HFO,2026-03-04,258251,FIN-004
INV-39424,DISP-00755,OMC-006,Hashi Energy,HFO,2025-05-28,135403,FIN-003
INV-18603,DISP-07777,OMC-016,KPA Marine,LPG,2025-02-08,38401,FIN-003
INV-47828,DISP-04043,OMC-007,Kobil,AGO,2025-09-26,160926,FIN-002
INV-84842,DISP-00995,OMC-007,Kobil,LUB,2025-07-06,164001,FIN-002
INV-79795,DISP-03629,OMC-012,Galana Energies,PMS,2026-03-04,278041,FIN-002
INV-82800,DISP-08388,OMC-007,Kobil,JETA1,2025-11-17,203061,FIN-003
INV-59972,DISP-04231,OMC-019,Tanzania Petroleum,HFO,2026-06-22,230399,FIN-005
INV-16076,DISP-09542,OMC-014,Texol Energies,DPK,2025-02-07,28638,FIN-001
INV-53914,DISP-05806,OMC-019,Tanzania Petroleum,PMS,2025-10-12,270533,FIN-005
INV-47919,DISP-06250,OMC-006,Hashi Energy,PMS,18/05/2026,237736,FIN-005
INV-15169,DISP-02174,OMC-009,Dalbit Petroleum,LUB,2025-02-03,78870,FIN-004
INV-66503,DISP-01849,OMC-015,Mombasa Petroleum,JETA1,2025-02-25,124238,FIN-001
INV-27948,DISP-00797,OMC-014,Texol Energies,AGO,2026-03-06,46980,FIN-004
INV-35469,DISP-09407,OMC-010,Tamoil,DPK,2026-02-09,57952,FIN-004
INV-77137,DISP-07081,OMC-006,Hashi Energy,PMS,2025-06-06,48581,FIN-004
INV-54070,DISP-07141,OMC-005,PetroOil Kenya,JETA1,2026-04-02,263089,FIN-003
INV-13225,DISP-04553,OMC-005,PetroOil Kenya,PMS,2026-03-29," KES 79,144 ",FIN-005
