payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-94555,INV-26626,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-03,48738,1
PAY-89622,INV-40538,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-08-27,148925,1
PAY-97008,INV-96650,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-05-26,177317,1
PAY-50590,INV-64343,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-03-09,230607,1
PAY-24122,INV-17172,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-10,241372,1
PAY-22169,INV-61347,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-08,44502,1
PAY-92184,INV-94260,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-04-14,33790,1
PAY-73117,INV-14950,OMC-007,Kobil,GB37IDDX82449353487401,2025-03-09,158452,1
PAY-58642,INV-16081,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-12,58317,1
PAY-51000,INV-88909,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-04,183593,1
PAY-58475,INV-81216,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-04-02,60791,1
PAY-73431,INV-78633,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-05-27,116336,1
PAY-27912,INV-67384,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-06-12,258662,1
PAY-26821,INV-33067,OMC-010,Tamoil,GB34EABH79176936763201,2025-07-23,26120,1
PAY-13866,INV-87056,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-06-23,56255,1
PAY-51782,INV-63977,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-04,35011,1
PAY-94070,INV-63455,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-29,159340,1
PAY-25598,INV-63014,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-15,97491,1
PAY-13520,INV-93301,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-06-27,15231,1
PAY-95766,INV-16331,OMC-007,Kobil,GB37IDDX82449353487401,2025-04-07,32844,1
PAY-17451,INV-61947,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-12-18,60959,1
PAY-83361,INV-22781,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-07," KES 16,302 ",2
PAY-43780,INV-78662,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-12,116997,2
PAY-18946,INV-64493,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-17,80651,2
PAY-78968,INV-50751,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-15,60525,2
PAY-50928,INV-96770,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-18,34154,2
PAY-76761,INV-13858,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-07-10,7042,2
PAY-39648,INV-53111,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-08-24,185083,1
PAY-93744,INV-35902,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-06-30,265405,1
PAY-57985,INV-65559,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-07-11,239971,1
PAY-25780,INV-15089,OMC-017,KAA Aviation,GB54HVSS04902787429671,,56151,1
PAY-97430,INV-99857,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-02,292671,1
PAY-44711,INV-55285,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-08-16,86408,2
PAY-63801,INV-91867,OMC-016,KPA Marine,GB31MOOJ96499091334123,10/09/2025,48111,1
PAY-45496,INV-36820,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-10,46030,1
PAY-59560,INV-55405,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-05-14,27769,1
PAY-20870,INV-30599,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-10,40925,2
PAY-40027,INV-54084,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-14,130374,1
PAY-73301,INV-22387,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-25,48428,1
PAY-80585,INV-39754,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-04-28,7044,2
PAY-35371,INV-73431,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-06-10,136806,1
PAY-52684,INV-81018,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-12,220461,1
PAY-37228,INV-12913,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-01," KES 86,685 ",2
PAY-48680,INV-58881,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-09,68255,2
PAY-35424,INV-40408,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-04-04,241475,1
PAY-62857,INV-21590,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-03-25,51923,1
PAY-83319,INV-98674,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-06-28,165838,1
PAY-92622,INV-70746,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-04,59409,1
PAY-59814,INV-18492,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-04,131707,1
PAY-94047,INV-82217,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-01-24,121024,1
PAY-56399,INV-28045,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-06-04,176725,1
PAY-27383,INV-18993,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-11,49784,1
PAY-11420,INV-86688,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-05-08,61779,1
PAY-59114,INV-54301,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-08-12,123379,2
PAY-17641,INV-72244,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-11,43947,1
PAY-12533,INV-35179,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-11-05,36102,1
PAY-18137,INV-98337,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-21,213784,1
PAY-83942,INV-33211,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-30,45180,1
PAY-97119,INV-26050,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-06-26,9671,2
PAY-43390,INV-76210,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-05-26,35304,1
PAY-59304,INV-72864,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-03,306097,1
PAY-73823,INV-97925,OMC-017,KAA Aviation,GB54HVSS04902787429671,,219437,1
PAY-16447,INV-23290,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-09-20,42685,1
PAY-95144,INV-92334,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-13," KES 61,248 ",1
PAY-11877,INV-27891,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-08-22,174795,1
PAY-93128,INV-83973,OMC-007,Kobil,GB37IDDX82449353487401,2025-04-22,227657,1
PAY-28470,INV-48448,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-12,50656,1
PAY-74375,INV-17366,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-18,145677,1
PAY-11248,INV-76618,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-12," KES 211,551 ",1
PAY-61438,INV-90710,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-04-07,27107,1
PAY-79474,INV-33115,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-12-27," KES 184,527 ",1
PAY-27249,INV-58825,OMC-008,National Oil,GB08NAFX56342160733754,2025-11-20,119861,1
PAY-35840,INV-84911,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-01,43150,1
PAY-15741,INV-38751,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-10-31,41599,1
PAY-75074,INV-50650,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-01,206406,1
PAY-78622,INV-85436,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-03-12," KES 52,875 ",1
PAY-20751,INV-19397,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-22,239388,1
PAY-18004,INV-58674,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-23,252916,1
PAY-30043,INV-16555,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-25,75368,1
PAY-48801,INV-85101,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-17,219594,1
PAY-41585,INV-21761,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-16,31505,1
PAY-44003,INV-87006,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-14,90413,1
PAY-11585,INV-97789,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-03-16,43175,1
PAY-88822,INV-57483,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-17,184193,1
PAY-37987,INV-45611,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-11,60736,1
PAY-29264,INV-78584,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-18,215025,1
PAY-78125,INV-21936,OMC-012,Galana Energies,GB89GWUW86379402654235,15/07/2026,6555,2
PAY-29646,INV-25024,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-16,38346,2
PAY-12575,INV-88578,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-22,90176,1
PAY-78256,INV-58835,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-12-20,17316,1
PAY-91631,INV-38168,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-11,130587,1
PAY-62062,INV-73951,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-19,84942,1
PAY-83680,INV-79344,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-06-24,167696,1
PAY-55561,INV-43334,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-08-24,142947,1
PAY-19595,INV-45778,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-29,188481,1
PAY-58725,INV-17366,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-13,41818,2
PAY-29265,INV-73699,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-22,33049,1
PAY-99060,INV-92182,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-02-21,164579,1
PAY-61858,INV-42455,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-01-31,23344,1
PAY-37308,INV-71763,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-07,36439,1
PAY-64421,INV-12346,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-04-12,152859,1
PAY-55319,INV-60936,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-03,52315,1
PAY-33374,INV-78159,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-02,58418,2
PAY-63808,INV-22597,OMC-012,Galana Energies,GB89GWUW86379402654235,25/03/2026,60386,2
PAY-83724,INV-43855,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-24,66459,1
PAY-86076,INV-52689,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-06-09,127753,1
PAY-37876,INV-92027,OMC-013,Lake Oil,GB88TEHE71937452991241,,124692,1
PAY-72366,INV-85131,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-05-18," KES 249,217 ",1
PAY-80509,INV-58176,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-09-22,93207,1
PAY-13981,INV-73454,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-01,24710,1
PAY-38805,INV-75437,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-10,100458,1
PAY-98794,INV-65135,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-08,134581,1
PAY-39457,INV-21354,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-23,19597,1
PAY-30361,INV-26551,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-11,198800,1
PAY-13079,INV-77100,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-17,12832,2
PAY-43088,INV-37033,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-05,27893,1
PAY-46061,INV-25703,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-10-29,197774,1
PAY-92985,INV-40281,OMC-007,Kobil,GB37IDDX82449353487401,06/05/2025,43318,1
PAY-36333,INV-53318,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-05,210196,1
PAY-90306,INV-75752,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-03,119182,1
PAY-63858,INV-45518,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-08-29,45391,1
PAY-74408,INV-16740,OMC-008,National Oil,GB08NAFX56342160733754,2026-05-26,76851,2
PAY-35226,INV-37569,OMC-007,Kobil,GB37IDDX82449353487401,2025-02-20,51111,1
PAY-98157,INV-31805,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-06,174316,1
PAY-41545,INV-86373,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-07-30,237700,1
PAY-66087,INV-94969,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-04-07,183556,1
PAY-36691,INV-99074,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-14,32718,1
PAY-48932,INV-38398,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-11-01,182626,1
PAY-67910,INV-46791,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-29,271306,1
PAY-95943,INV-13020,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-12-03,279990,1
PAY-18779,INV-67013,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-07-10,99858,1
PAY-93084,INV-19706,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-08-03,181361,1
PAY-15621,INV-33841,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-07-24,47742,1
PAY-32159,INV-75496,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-30,54039,1
PAY-96117,INV-96004,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-12-18,53442,1
PAY-74224,INV-28553,OMC-008,National Oil,GB08NAFX56342160733754,2026-06-09,77306,1
PAY-26835,INV-19260,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-26,89238,1
PAY-40955,INV-39680,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-02-25,57394,1
PAY-84994,INV-58686,OMC-008,National Oil,GB08NAFX56342160733754,2025-09-26,112850,1
PAY-72583,INV-45723,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-14,30622,1
PAY-27925,INV-46625,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-04,214263,1
PAY-17560,INV-83790,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-02-06,21043,1
PAY-74822,INV-66929,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-12-30,154304,1
PAY-59770,INV-44531,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-05-17,44466,1
PAY-19244,INV-32805,OMC-007,Kobil,GB37IDDX82449353487401,2025-07-27,122614,1
PAY-35743,INV-94166,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-02-18,64104,1
PAY-14675,INV-14152,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-07-16,134028,1
PAY-98660,INV-63261,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-12-21,55119,1
PAY-91956,INV-37430,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-06-24,40936,1
PAY-39355,INV-97958,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-06-01,283528,1
PAY-45819,INV-76604,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-07-31,158693,1
PAY-45247,INV-28809,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-04,23921,1
PAY-35897,INV-67869,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-29,19071,2
PAY-98692,INV-98170,OMC-008,National Oil,GB08NAFX56342160733754,2025-06-06,95693,1
PAY-74149,INV-89963,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-12-04,21306,1
PAY-67053,INV-73758,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-02-23,217929,1
PAY-93357,INV-45390,OMC-007,Kobil,GB37IDDX82449353487401,2025-05-29,22085,2
PAY-46600,INV-97994,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-08-31,159838,1
PAY-22419,INV-84632,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-12-13,155115,1
PAY-61860,INV-64716,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-04-27,283033,1
PAY-21313,INV-19563,OMC-008,National Oil,GB08NAFX56342160733754,2025-05-26,58845,1
PAY-76227,INV-13605,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-18,183644,1
PAY-37278,INV-43754,OMC-007,Kobil,GB37IDDX82449353487401,2025-08-09,96331,1
PAY-85173,INV-42602,OMC-007,Kobil,GB37IDDX82449353487401,2025-07-21,158791,1
PAY-88474,INV-98020,OMC-007,Kobil,GB37IDDX82449353487401,2025-02-05," KES 91,483 ",1
PAY-65284,INV-10970,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-04-28,113008,1
PAY-65204,INV-80481,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-02-03,159668,1
PAY-77104,INV-47127,OMC-007,Kobil,GB37IDDX82449353487401,07/02/2026,210058,1
PAY-76784,INV-70886,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-10,14061,1
PAY-90019,INV-11281,OMC-007,Kobil,GB37IDDX82449353487401,2025-06-30,26525,1
PAY-82631,INV-23127,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-20,143499,1
PAY-43634,INV-70902,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-11,31414,1
PAY-58379,INV-28323,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-04-20,22925,1
PAY-74446,INV-70455,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-07-06,243216,1
PAY-92422,INV-32052,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-02," KES 161,106 ",1
PAY-32413,INV-36933,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-03-18,167184,1
PAY-73746,INV-67027,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-13,248659,1
PAY-63940,INV-19789,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-04-28,127723,1
PAY-73955,INV-22727,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-12-13,211464,1
PAY-12994,INV-49389,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-04,58455,1
PAY-46451,INV-27563,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-23,14160,2
PAY-90519,INV-27962,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-04,59165,1
PAY-91966,INV-53031,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-01-07,213785,1
PAY-71620,INV-75135,OMC-008,National Oil,GB08NAFX56342160733754,2025-09-30,157310,1
PAY-25826,INV-34173,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-10,40953,1
PAY-94870,INV-69923,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-11-12,86253,1
PAY-27176,INV-92919,OMC-007,Kobil,GB37IDDX82449353487401,2026-08-13,52962,1
PAY-56481,INV-64332,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-07-30,29176,1
PAY-61957,INV-27319,OMC-013,Lake Oil,GB88TEHE71937452991241,21/01/2026,57038,1
PAY-18033,INV-83941,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-01," KES 194,602 ",1
PAY-16767,INV-70226,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-10-07,152833,1
PAY-93323,INV-21376,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-20,156388,1
PAY-88570,INV-61557,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-11-08,102329,1
PAY-90648,INV-67165,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-13,188718,1
PAY-69332,INV-10360,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-09-05,218151,1
PAY-23838,INV-49046,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-09-26,33464,1
PAY-56749,INV-78971,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-23,125285,1
PAY-53472,INV-15355,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-07-23,23845,1
PAY-68565,INV-17862,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-06,50985,1
PAY-17173,INV-73626,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-03-30,48621,1
PAY-26007,INV-43020,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-23,6557,2
PAY-71988,INV-84404,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-11-02,44286,2
PAY-22940,INV-84703,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-05,18106,2
PAY-65998,INV-69819,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-16,27397,1
PAY-71566,INV-12768,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-21,28887,2
PAY-28505,INV-58717,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-27,199741,1
PAY-77484,INV-70962,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-14,120215,1
PAY-77188,INV-45751,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-06-13,161830,1
PAY-38527,INV-72406,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-03-14,230433,1
PAY-73410,INV-25588,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-04,162009,1
PAY-40316,INV-69987,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-31,128662,1
PAY-21349,INV-66961,OMC-006,Hashi Energy,GB05QCFC91361939909169,07/09/2025,23046,2
PAY-52284,INV-75248,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-26,135705,1
PAY-97889,INV-63245,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-13,84580,1
PAY-57636,INV-24296,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-31,48136,1
PAY-55401,INV-41453,OMC-010,Tamoil,GB34EABH79176936763201,2026-07-01,162030,1
PAY-74109,INV-39189,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-01,146172,1
PAY-82864,INV-98215,OMC-012,Galana Energies,GB89GWUW86379402654235,24/06/2026,39419,2
PAY-30649,INV-25223,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-12,26829,1
PAY-78937,INV-65369,OMC-007,Kobil,GB37IDDX82449353487401,2026-08-20,88163,1
PAY-96972,INV-66892,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-03-14,71927,1
PAY-65802,INV-34900,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-10,51016,1
PAY-63408,INV-11656,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-06-10,97462,1
PAY-77685,INV-85453,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-10-18,63645,1
PAY-32205,INV-94616,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,27/08/2025,95690,1
PAY-78627,INV-93440,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-06-09,156291,1
PAY-74893,INV-44757,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-28,147626,1
PAY-51230,INV-27167,OMC-011,Hass Petroleum,GB56WGCN65876036690967,06/10/2025,59700,1
PAY-54781,INV-68969,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-05-01,179011,1
PAY-26244,INV-80404,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-03,205771,1
PAY-68379,INV-34453,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-12-24,52962,1
PAY-60487,INV-47493,OMC-010,Tamoil,GB34EABH79176936763201,2025-08-25,77634,2
PAY-75615,INV-25569,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-07,40385,1
PAY-79585,INV-18518,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-03-23," KES 30,785 ",1
PAY-92587,INV-18900,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-07-09,34829,2
PAY-59649,INV-52007,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-04-24,37144,1
PAY-69918,INV-39003,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-09,28104,1
PAY-91732,INV-90666,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-02,19879,1
PAY-72221,INV-89472,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-04-14,36625,1
PAY-85711,INV-59108,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-14,53127,1
PAY-87566,INV-21261,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-08-15,132093,1
PAY-57005,INV-33815,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-02-26,167256,1
PAY-10658,INV-71832,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-01,13543,1
PAY-77745,INV-80043,OMC-010,Tamoil,GB34EABH79176936763201,2026-05-07,159463,1
PAY-97487,INV-77197,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,05/01/2026,38070,1
PAY-83850,INV-60603,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-01-29," KES 227,010 ",1
PAY-37835,INV-37912,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-12-11,123899,1
PAY-20393,INV-70293,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-21,21987,1
PAY-28832,INV-71866,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-19,63430,1
PAY-71849,INV-66961,OMC-006,Hashi Energy,GB05QCFC91361939909169,10/08/2025,24489,1
PAY-51828,INV-86481,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-08-16,102089,1
PAY-58326,INV-92580,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-06-17,27254,1
PAY-27071,INV-39900,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-23,179755,1
PAY-81071,INV-11877,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-12-09,29910,2
PAY-39618,INV-31827,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-05-24,265686,1
PAY-75731,INV-14006,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-07,52219,1
PAY-97255,INV-87219,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-03,45537,1
PAY-53535,INV-82952,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-01-28,213974,1
PAY-86012,INV-47643,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-10-19,96073,1
PAY-92321,INV-39759,OMC-010,Tamoil,GB34EABH79176936763201,2026-06-29,206394,1
PAY-76855,INV-82302,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-08,221463,1
PAY-57677,INV-21492,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-10,46494,1
PAY-17582,INV-56836,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-17,28906,1
PAY-57877,INV-53630,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-07-07,56376,2
PAY-90536,INV-45508,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-04-20,48978,1
PAY-68004,INV-67772,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-08-18,38637,1
