record_id,date,depot,product,opening_stock_liters,received_pipeline_liters,dispatched_liters,book_closing_stock_liters,physical_dip_closing_stock_liters,variance_liters
INV-BAL-841962,2025-12-07,Nairobi,LPG,1727739,0,0,1727739,1728964,1225
INV-BAL-277706,2025-10-19,Mombasa (KOSF),HFO,1564239,0,0,1564239,1563588,-651
INV-BAL-569474,2026-02-05,Kisumu,HFO,543952,0,75672,468280,467005,-1275
INV-BAL-822026,2025-12-10,Kisumu,LUB,840333,0,0,840333,841289,956
INV-BAL-368264,2025-11-17,Kisumu,AGO,653661,599075,26759,1225977,1225923,-54
INV-BAL-789267,2026-04-27,Kisumu,DPK,1553489,0,48207,1505282,1500526,-4756
INV-BAL-193169,2026-04-09,Nairobi,HFO,557939,0,48331,509608,509452,-156
INV-BAL-408732,2025-04-10,Mombasa (KOSF),JETA1,703640,0,0,703640,700203,-3437
INV-BAL-714585,,Kisumu,LUB,1957208,0,0,1957208,1956930,-278
INV-BAL-652457,2025-02-11,Kisumu,HFO,638377,0,0,638377,639389,1012
INV-BAL-230587,2026-04-10,Eldoret,PMS,679139,0,25453,653686,654430,744
INV-BAL-180494,2025-08-27,Eldoret,JETA1,1066433,0,43405,1023028,1021531,-1497
INV-BAL-159998,2026-06-15,Eldoret,HFO,1601993,268431,33139,1837285,1838981,1696
INV-BAL-671461,2026-01-28,Mombasa (KOSF),JETA1,1144278,0,0,1144278,1143064,-1214
INV-BAL-342379,2025-02-02,Nairobi,JETA1,1973462,761603,23825,2711240,2711342,102
INV-BAL-343269,2025-04-16,Kisumu,DPK,1938214,0,0,1938214,1938480,266
INV-BAL-191252,2025-11-01,Mombasa (KOSF),AGO,1910496,0,0,1910496,1910934,438
INV-BAL-229104,2025-12-09,Mombasa (Kipevu),LUB,953806,0,0,953806,949471,-4335
INV-BAL-944791,01/07/2026,Mombasa (Kipevu),LPG,1695519,0,0,1695519,1695187,-332
INV-BAL-046191,2026-01-14,Eldoret,PMS,1567459,674509,56953,2185015,2180094,-4921
INV-BAL-605975,2025-04-10,Mombasa (Kipevu),LPG,1817333,0,0,1817333,1816036,-1297
INV-BAL-429206,2026-01-12,Nairobi,PMS,1308783,0,55511,1253272,1248925,-4347
INV-BAL-873915,2025-04-18,Mombasa (Kipevu),HFO,892015,635509,0,1527524,1526159,-1365
INV-BAL-357621,2025-04-24,Nairobi,DPK,837545,0,41642,795903,795274,-629
INV-BAL-783023,2025-05-14,Eldoret,JETA1,935895,0,0,935895,933974,-1921
INV-BAL-719842,2025-04-29,Mombasa (Kipevu),JETA1,658217,264503,0,922720,920574,-2146
INV-BAL-100782,2025-04-03,Mombasa (Kipevu),LUB,1613009,780337,0,2393346,2390515,-2831
INV-BAL-265482,2025-08-09,Nairobi,HFO,1237684,0,52404,1185280,1181827,-3453
INV-BAL-203249,2026-01-06,Mombasa (KOSF),DPK,1706773,0,0,1706773,1702723,-4050
INV-BAL-271434,2025-07-25,Eldoret,HFO,1465256,790801,0,2256057,2254758,-1299
INV-BAL-035322,2026-03-19,Kisumu,DPK,1991883,0,0,1991883,1987939,-3944
INV-BAL-512823,2025-01-12,Mombasa (KOSF),DPK,854604,0,0,854604,852718,-1886
INV-BAL-673590,2025-08-13,Mombasa (KOSF),JETA1,1125824,0,56826,1068998,1070549,1551
INV-BAL-338339,2025-01-18,Eldoret,LPG,936147,0,0,936147,936854,707
INV-BAL-190940,23/01/2025,Mombasa (Kipevu),HFO,903927,0,24754,879173,880205,1032
INV-BAL-017600,2026-04-11,Eldoret,HFO,1009614,0,59180,950434,950495,61
INV-BAL-928279,2025-06-12,Mombasa (Kipevu),DPK,1771790,0,0,1771790,1772847,1057
INV-BAL-932150,2026-04-03,Eldoret,PMS,1118448,0,50921,1067527,1065361,-2166
INV-BAL-226518,2025-04-28,Nairobi,AGO,1580520,0,24843,1555677,1557447,1770
INV-BAL-728996,10/11/2025,Mombasa (Kipevu),AGO,1932232,0,32522,1899710,1896922,-2788
INV-BAL-326665,2026-04-01,Kisumu,PMS,1379799,0,50271,1329528,1327895,-1633
INV-BAL-712381,2025-05-17,Eldoret,AGO,546768,0,24493,522275,522511,236
INV-BAL-244303,2025-10-28,Kisumu,LPG,699048,0,46941,652107,649254,-2853
INV-BAL-444944,2026-05-06,Mombasa (KOSF),DPK,1309245,0,98620,1210625,1209193,-1432
INV-BAL-067406,2026-06-24,Eldoret,JETA1,1263404,0,41389,1222015,1223355,1340
INV-BAL-923366,10/08/2025,Eldoret,LUB,575666,273437,48429,800674,797896,-2778
INV-BAL-591295,2025-07-08,Nairobi,LPG,1186676,750978,0,1937654,1935477,-2177
INV-BAL-886341,2025-10-09,Eldoret,LUB,526145,0,0,526145,527115,970
INV-BAL-506455,,Mombasa (Kipevu),HFO,1902426,0,0,1902426,1899525,-2901
INV-BAL-978886,2025-02-10,Mombasa (Kipevu),PMS,1034311,0,55486,978825,977591,-1234
INV-BAL-723851,,Eldoret,PMS,1502180,0,46544,1455636,1455850,214
INV-BAL-553770,2026-05-14,Nairobi,PMS,1480448,0,43162,1437286,1435362,-1924
INV-BAL-880240,2026-04-18,Mombasa (Kipevu),DPK,1543294,242604,33409,1752489,1751955,-534
INV-BAL-021430,2026-02-01,Mombasa (KOSF),JETA1,1399670,541414,0,1941084,1937876,-3208
INV-BAL-796681,2026-03-20,Mombasa (KOSF),PMS,762349,0,141152,621197,617933,-3264
INV-BAL-366437,2026-06-14,Kisumu,HFO,1416152,306533,35444,1687241,1685607,-1634
INV-BAL-612022,2025-10-09,Nairobi,AGO,1779100,425564,20941,2183723,2180839,-2884
INV-BAL-060987,2025-04-17,Eldoret,DPK,1768680,202906,50825,1920761,1922681,1920
INV-BAL-940021,2025-01-17,Eldoret,PMS,1346248,0,34113,1312135,1310759,-1376
INV-BAL-395573,2025-03-24,Mombasa (Kipevu),HFO,1365563,0,0,1365563,1362966,-2597
INV-BAL-070328,2025-10-27,Nairobi,LPG,1645259,0,0,1645259,1641733,-3526
INV-BAL-021683,2025-02-22,Eldoret,DPK,1314024,0,0,1314024,1310493,-3531
INV-BAL-759873,2025-07-29,Nairobi,PMS,1201787,0,0,1201787,1199222,-2565
INV-BAL-258836,2026-04-01,Mombasa (Kipevu),LPG,799413,0,53891,745522,744209,-1313
INV-BAL-204908,2026-05-02,Eldoret,JETA1,1806433,0,0,1806433,1807223,790
INV-BAL-674141,2025-02-23,Eldoret,PMS,1208441,0,0,1208441,1209554,1113
INV-BAL-299191,2026-05-10,Mombasa (KOSF),AGO,1546564,0,0,1546564,1541639,-4925
INV-BAL-365036,2025-08-17,Nairobi,LUB,660341,0,53328,607013,608529,1516
INV-BAL-904988,2025-10-18,Mombasa (Kipevu),AGO,1784627,0,0,1784627,1784965,338
INV-BAL-882373,2026-01-04,Mombasa (Kipevu),LUB,1928292,0,51894,1876398,1873103,-3295
INV-BAL-737295,2025-01-09,Mombasa (Kipevu),HFO,1585886,0,0,1585886,1585786,-100
INV-BAL-309923,2026-03-30,Kisumu,LPG,1839911,0,0,1839911,1841820,1909
INV-BAL-935278,2025-05-06,Kisumu,LUB,919260,0,0,919260,920430,1170
INV-BAL-230296,2026-04-06,Kisumu,PMS,837084,0,22212,814872,813431,-1441
INV-BAL-979820,2026-01-08,Mombasa (Kipevu),AGO,1866394,541582,0,2407976,2407152,-824
INV-BAL-087065,2025-09-11,Mombasa (KOSF),LPG,1511106,0,0,1511106,1511346,240
INV-BAL-755917,2025-03-16,Mombasa (KOSF),PMS,1760897,0,56569,1704328,1699932,-4396
INV-BAL-588384,2025-02-04,Kisumu,AGO,994268,0,86791,907477,908647,1170
INV-BAL-609708,2025-04-27,Kisumu,HFO,608692,0,0,608692,606883,-1809
INV-BAL-825516,2026-01-27,Kisumu,JETA1,927546,0,0,927546,928275,729
INV-BAL-725968,2025-01-02,Kisumu,JETA1,1806802,0,0,1806802,1803204,-3598
INV-BAL-503106,2026-04-11,Eldoret,AGO,1693967,405085,97915,2001137,1999899,-1238
INV-BAL-182341,2025-06-22,Eldoret,PMS,1834077,0,112581,1721496,1722296,800
INV-BAL-441471,2025-09-10,Kisumu,DPK,1484262,0,0,1484262,1484799,537
INV-BAL-594921,2026-06-18,Nairobi,LPG,1526542,380945,0,1907487,1905225,-2262
INV-BAL-814505,2026-03-26,Eldoret,PMS,677753,0,52566,625187,625390,203
INV-BAL-326024,2026-05-09,Nairobi,AGO,1643946,721091,0,2365037,2361649,-3388
INV-BAL-906607,2025-02-13,Mombasa (Kipevu),HFO,1663489,657892,0,2321381,2320046,-1335
INV-BAL-917217,2026-05-14,Nairobi,AGO,622479,0,43750,578729,580680,1951
INV-BAL-144641,2025-07-02,Eldoret,HFO,1861170,0,37842,1823328,1819930,-3398
INV-BAL-043160,2025-08-17,Mombasa (Kipevu),DPK,1997885,0,0,1997885,1995035,-2850
INV-BAL-842491,2025-06-28,Mombasa (Kipevu),JETA1,1409341,453240,0,1862581,1857852,-4729
INV-BAL-259560,2026-03-16,Nairobi,LPG,1729128,0,96001,1633127,1634095,968
INV-BAL-446258,2025-06-18,Mombasa (KOSF),AGO,1259506,435603,28280,1666829,1668153,1324
INV-BAL-629521,2025-09-11,Mombasa (KOSF),JETA1,1739729,0,20615,1719114,1716566,-2548
INV-BAL-901962,2025-10-11,Kisumu,PMS,1115497,0,0,1115497,1111161,-4336
INV-BAL-765179,2026-01-16,Mombasa (Kipevu),AGO,1127104,0,0,1127104,1127989,885
INV-BAL-169376,21/09/2025,Mombasa (Kipevu),JETA1,555156,563755,55024,1063887,1065492,1605
INV-BAL-029460,2026-06-12,Nairobi,PMS,1996926,0,20643,1976283,1977154,871
INV-BAL-623932,2025-09-21,Kisumu,HFO,1182068,0,35156,1146912,1148574,1662
INV-BAL-251990,2025-03-30,Kisumu,LUB,510568,0,55741,454827,456253,1426
INV-BAL-965222,2025-10-23,Nairobi,AGO,899667,0,0,899667,896511,-3156
INV-BAL-606342,2025-10-26,Nairobi,LPG,1094753,0,57116,1037637,1033995,-3642
INV-BAL-061519,2025-03-14,Eldoret,LPG,938899,0,0,938899,934546,-4353
INV-BAL-183927,2026-02-21,Mombasa (Kipevu),DPK,1278112,0,28300,1249812,1249346,-466
INV-BAL-196506,2025-10-30,Nairobi,DPK,583432,0,49887,533545,530024,-3521
INV-BAL-031502,2025-09-17,Mombasa (Kipevu),LUB,1279124,507410,46286,1740248,1737395,-2853
INV-BAL-720061,2025-06-26,Mombasa (KOSF),JETA1,1301770,0,33230,1268540,1267761,-779
INV-BAL-948606,2025-08-09,Nairobi,JETA1,1763848,279351,34525,2008674,2005565,-3109
INV-BAL-965897,2026-03-11,Eldoret,JETA1,1669076,0,59617,1609459,1611124,1665
INV-BAL-404505,2025-07-16,Mombasa (Kipevu),LUB,1854875,264679,0,2119554,2121211,1657
INV-BAL-579835,2026-06-07,Nairobi,LUB,1710905,499771,59858,2150818,2152742,1924
INV-BAL-596257,2025-03-12,Nairobi,JETA1,552873,0,41816,511057,506186,-4871
INV-BAL-849741,2025-03-21,Eldoret,LUB,1915082,0,79808,1835274,1836651,1377
INV-BAL-561462,2025-10-20,Eldoret,HFO,594734,0,48840,545894,545038,-856
INV-BAL-741896,,Eldoret,DPK,1569583,0,0,1569583,1570621,1038
INV-BAL-839890,2025-04-28,Mombasa (Kipevu),JETA1,726499,238891,0,965390,960714,-4676
INV-BAL-626288,2025-07-14,Mombasa (Kipevu),PMS,923539,0,97282,826257,827893,1636
INV-BAL-692781,2025-05-11,Mombasa (KOSF),LUB,1951255,0,50598,1900657,1897070,-3587
INV-BAL-270840,2025-03-15,Mombasa (Kipevu),LUB,1992967,0,0,1992967,1991581,-1386
INV-BAL-522396,2026-02-08,Mombasa (KOSF),AGO,900849,0,0,900849,901245,396
INV-BAL-941638,2026-03-27,Mombasa (KOSF),DPK,1017180,738920,0,1756100,1754002,-2098
INV-BAL-797539,2025-11-04,Kisumu,JETA1,1530494,0,0,1530494,1526160,-4334
INV-BAL-128571,2025-09-19,Mombasa (Kipevu),AGO,1457726,0,0,1457726,1458969,1243
INV-BAL-944268,2025-07-07,Mombasa (Kipevu),HFO,1870619,640965,0,2511584,2508562,-3022
INV-BAL-117410,2025-11-27,Nairobi,PMS,601787,0,0,601787,599517,-2270
INV-BAL-720393,2025-07-25,Eldoret,LPG,669850,270234,0,940084,937976,-2108
INV-BAL-270908,2025-02-23,Mombasa (KOSF),JETA1,818261,0,0,818261,814914,-3347
INV-BAL-814173,2025-02-08,Mombasa (KOSF),LPG,1457862,0,35726,1422136,1421306,-830
INV-BAL-267025,2026-02-20,Mombasa (KOSF),HFO,905346,0,57969,847377,843343,-4034
INV-BAL-549499,2025-06-15,Mombasa (Kipevu),DPK,1869740,0,0,1869740,1868189,-1551
INV-BAL-201167,2026-02-18,Mombasa (Kipevu),JETA1,1665479,0,0,1665479,1664891,-588
INV-BAL-023534,2026-02-02,Kisumu,AGO,613656,0,0,613656,614657,1001
INV-BAL-966060,2026-02-16,Kisumu,LPG,1053712,0,0,1053712,1054757,1045
INV-BAL-862774,2025-07-09,Mombasa (KOSF),AGO,556172,0,0,556172,553518,-2654
INV-BAL-959127,2025-10-09,Mombasa (Kipevu),LPG,1825813,205127,22443,2008497,2004633,-3864
INV-BAL-565872,2025-05-30,Nairobi,LUB,1302952,0,0,1302952,1303784,832
INV-BAL-135801,2026-03-12,Mombasa (KOSF),HFO,1581959,209569,59846,1731682,1732852,1170
INV-BAL-335066,2025-02-02,Mombasa (KOSF),PMS,534555,0,54706,479849,481631,1782
INV-BAL-094230,2026-04-13,Eldoret,JETA1,903415,0,126231,777184,777530,346
INV-BAL-282176,,Mombasa (KOSF),JETA1,1595606,0,31309,1564297,1562774,-1523
INV-BAL-177101,2025-06-16,Eldoret,LUB,852424,0,0,852424,848261,-4163
INV-BAL-333889,2026-05-09,Kisumu,DPK,1586523,313223,0,1899746,1896931,-2815
INV-BAL-846122,2025-02-28,Eldoret,HFO,1602454,0,0,1602454,1602112,-342
INV-BAL-105635,2025-03-13,Kisumu,DPK,1323408,742866,48447,2017827,2017384,-443
INV-BAL-839543,2025-06-09,Kisumu,LUB,1659002,0,0,1659002,1655159,-3843
INV-BAL-940161,2025-03-07,Mombasa (Kipevu),HFO,1188483,0,39455,1149028,1145840,-3188
INV-BAL-331195,2025-09-14,Kisumu,HFO,1313974,499557,0,1813531,1810099,-3432
INV-BAL-008336,2025-03-01,Mombasa (Kipevu),LPG,1685157,0,73965,1611192,1607630,-3562
INV-BAL-140522,2025-01-10,Kisumu,LUB,1620695,0,0,1620695,1619242,-1453
INV-BAL-570427,2026-04-28,Kisumu,LPG,1070117,755650,0,1825767,1825010,-757
INV-BAL-929943,2025-10-19,Mombasa (Kipevu),PMS,897069,0,0,897069,894447,-2622
INV-BAL-663421,2026-01-23,Eldoret,JETA1,1858210,0,0,1858210,1859685,1475
INV-BAL-005683,2025-06-04,Mombasa (KOSF),LPG,919242,0,30397,888845,886979,-1866
INV-BAL-570236,2025-02-14,Nairobi,PMS,1339489,707458,0,2046947,2043098,-3849
INV-BAL-162609,21/08/2025,Kisumu,DPK,1469187,0,0,1469187,1467928,-1259
INV-BAL-297700,2025-10-07,Mombasa (Kipevu),DPK,1397583,0,0,1397583,1395140,-2443
INV-BAL-756180,2025-06-13,Kisumu,LUB,1099077,760640,0,1859717,1860435,718
INV-BAL-776768,2025-10-27,Mombasa (KOSF),AGO,1938751,0,0,1938751,1937516,-1235
INV-BAL-749041,,Kisumu,LPG,1525641,0,0,1525641,1521473,-4168
INV-BAL-493298,2025-10-14,Mombasa (Kipevu),PMS,715714,489538,0,1205252,1205183,-69
INV-BAL-469715,15/08/2025,Mombasa (KOSF),HFO,1912839,585818,48784,2449873,2451662,1789
INV-BAL-606337,2026-02-17,Mombasa (KOSF),DPK,1176575,0,80720,1095855,1092543,-3312
INV-BAL-140417,2025-08-21,Kisumu,PMS,965930,604219,0,1570149,1566380,-3769
INV-BAL-089563,2025-01-21,Eldoret,LUB,622961,483666,22718,1083909,1081362,-2547
INV-BAL-202629,2026-04-15,Kisumu,PMS,511651,0,50732,460919,457581,-3338
INV-BAL-990777,2026-02-21,Nairobi,PMS,602392,218901,103227,718066,718333,267
INV-BAL-098191,2025-08-17,Mombasa (KOSF),DPK,1347363,0,45005,1302358,1302401,43
INV-BAL-794838,2025-12-19,Nairobi,DPK,1021064,0,31906,989158,990795,1637
INV-BAL-890151,2026-02-12,Nairobi,DPK,1404075,776070,0,2180145,2178905,-1240
INV-BAL-734773,2026-05-17,Eldoret,PMS,620513,694622,0,1315135,1311104,-4031
INV-BAL-597658,2026-06-05,Mombasa (Kipevu),AGO,809039,0,0,809039,805880,-3159
INV-BAL-648825,2025-10-13,Eldoret,AGO,605416,0,0,605416,603745,-1671
INV-BAL-838170,22/12/2025,Kisumu,DPK,1063364,0,0,1063364,1063365,1
INV-BAL-942683,2025-06-25,Nairobi,AGO,1734900,0,0,1734900,1735544,644
INV-BAL-020958,2026-01-20,Kisumu,LUB,578316,0,43227,535089,533642,-1447
INV-BAL-048671,2026-04-22,Eldoret,LPG,1189249,644048,0,1833297,1831282,-2015
INV-BAL-112297,2025-03-04,Mombasa (KOSF),DPK,636107,0,0,636107,637306,1199
INV-BAL-572065,2025-08-24,Kisumu,DPK,1911160,0,0,1911160,1907702,-3458
INV-BAL-735024,04/11/2025,Mombasa (KOSF),LPG,1756134,0,56575,1699559,1695417,-4142
INV-BAL-517035,2025-03-23,Eldoret,LUB,1319624,0,38371,1281253,1280353,-900
INV-BAL-065736,2025-11-07,Nairobi,AGO,696840,0,39262,657578,658839,1261
INV-BAL-421790,2025-07-17,Mombasa (KOSF),DPK,1569114,0,38464,1530650,1530651,1
INV-BAL-420063,2026-01-09,Kisumu,DPK,766378,248362,92658,922082,922024,-58
INV-BAL-069184,2025-07-18,Mombasa (Kipevu),DPK,1215972,452996,45155,1623813,1620278,-3535
INV-BAL-684402,2025-10-14,Mombasa (KOSF),LUB,942778,0,32897,909881,907218,-2663
INV-BAL-293466,2026-02-23,Kisumu,LPG,1576818,0,0,1576818,1576632,-186
INV-BAL-368718,2025-07-09,Nairobi,PMS,1802219,0,0,1802219,1801139,-1080
INV-BAL-013369,2025-11-27,Mombasa (KOSF),HFO,1638333,0,0,1638333,1635529,-2804
INV-BAL-252743,2025-08-03,Mombasa (KOSF),DPK,659556,330227,0,989783,985412,-4371
INV-BAL-061402,2025-01-19,Nairobi,LPG,1574287,0,35954,1538333,1538459,126
INV-BAL-790679,2025-05-07,Mombasa (Kipevu),JETA1,1781842,0,0,1781842,1777068,-4774
INV-BAL-980056,2025-10-29,Mombasa (KOSF),AGO,1580827,0,0,1580827,1577210,-3617
INV-BAL-540718,2025-10-24,Kisumu,HFO,1158359,0,54799,1103560,1105265,1705
INV-BAL-504797,2025-07-23,Mombasa (KOSF),LPG,1303983,430234,59984,1674233,1669949,-4284
INV-BAL-750206,2025-10-14,Kisumu,DPK,1515032,406452,0,1921484,1917551,-3933
INV-BAL-660742,2025-02-21,Mombasa (Kipevu),DPK,944283,0,53118,891165,887214,-3951
INV-BAL-575951,2026-06-18,Kisumu,AGO,1292690,0,58821,1233869,1234453,584
INV-BAL-302119,2025-05-28,Kisumu,PMS,781476,0,0,781476,780943,-533
INV-BAL-501404,2026-05-09,Eldoret,PMS,720029,0,30707,689322,686994,-2328
INV-BAL-735118,2025-02-27,Nairobi,LPG,1889349,789453,47776,2631026,2626298,-4728
INV-BAL-280334,,Mombasa (Kipevu),JETA1,1630232,768846,57356,2341722,2340482,-1240
INV-BAL-368909,2025-06-16,Mombasa (KOSF),DPK,1122359,311548,0,1433907,1433352,-555
INV-BAL-696551,2025-09-28,Kisumu,LUB,1574969,0,52898,1522071,1523213,1142
INV-BAL-532100,2026-04-09,Nairobi,AGO,932577,0,0,932577,930797,-1780
INV-BAL-089138,2025-04-18,Kisumu,JETA1,512108,0,22707,489401,486432,-2969
INV-BAL-632791,2025-03-29,Nairobi,LUB,1809102,0,0,1809102,1805425,-3677
INV-BAL-311941,2025-08-04,Mombasa (Kipevu),PMS,1328150,0,0,1328150,1330018,1868
INV-BAL-638613,2025-02-10,Eldoret,DPK,1693283,0,55813,1637470,1633273,-4197
INV-BAL-252135,2025-12-27,Mombasa (Kipevu),JETA1,513450,0,0,513450,512548,-902
INV-BAL-715938,2025-05-05,Mombasa (Kipevu),JETA1,1189870,0,49866,1140004,1137094,-2910
INV-BAL-436207,2026-05-01,Mombasa (KOSF),PMS,641944,0,30511,611433,608722,-2711
INV-BAL-451646,2025-08-15,Mombasa (KOSF),PMS,986585,0,0,986585,984782,-1803
INV-BAL-560717,2026-05-11,Kisumu,LUB,859889,0,0,859889,861432,1543
INV-BAL-034160,2026-05-11,Nairobi,JETA1,1584192,732373,40340,2276225,2275999,-226
INV-BAL-764487,2025-07-05,Kisumu,LPG,1772404,0,0,1772404,1769026,-3378
INV-BAL-129502,2025-01-01,Eldoret,HFO,1754217,0,24247,1729970,1730795,825
INV-BAL-854410,2025-01-23,Mombasa (Kipevu),LPG,1670941,0,39609,1631332,1627113,-4219
INV-BAL-678497,2025-08-03,Eldoret,PMS,1905549,0,0,1905549,1904437,-1112
INV-BAL-418996,2025-01-27,Kisumu,JETA1,1537290,0,0,1537290,1536299,-991
INV-BAL-780737,2025-09-02,Mombasa (Kipevu),PMS,1924435,0,34632,1889803,1888300,-1503
INV-BAL-586090,2025-07-16,Kisumu,LPG,1573724,0,0,1573724,1573543,-181
INV-BAL-279178,2025-08-22,Nairobi,LPG,817639,0,0,817639,814683,-2956
INV-BAL-433854,,Mombasa (KOSF),DPK,991428,0,0,991428,992207,779
INV-BAL-062502,2025-05-30,Mombasa (Kipevu),LUB,1214439,0,0,1214439,1213046,-1393
INV-BAL-009949,2026-04-10,Nairobi,PMS,1443366,0,77820,1365546,1366868,1322
INV-BAL-777409,2025-01-08,Eldoret,JETA1,1719250,0,0,1719250,1720920,1670
INV-BAL-540381,2025-01-27,Eldoret,AGO,1365532,0,59713,1305819,1301609,-4210
INV-BAL-419284,2026-02-16,Mombasa (KOSF),HFO,1904005,671712,0,2575717,2570753,-4964
INV-BAL-107726,2025-07-11,Mombasa (KOSF),JETA1,1018463,0,0,1018463,1017329,-1134
INV-BAL-560164,2025-05-25,Mombasa (Kipevu),LPG,821232,0,0,821232,819127,-2105
INV-BAL-473178,2025-01-28,Mombasa (Kipevu),HFO,1166933,0,0,1166933,1168527,1594
INV-BAL-152179,2025-07-19,Eldoret,LPG,1651599,258420,0,1910019,1905737,-4282
INV-BAL-387088,2025-02-10,Mombasa (Kipevu),DPK,1358405,0,0,1358405,1353636,-4769
INV-BAL-469851,2025-05-20,Eldoret,DPK,1416462,752822,0,2169284,2167867,-1417
INV-BAL-006652,2026-06-20,Mombasa (KOSF),DPK,660540,0,0,660540,657759,-2781
INV-BAL-415107,01/06/2025,Kisumu,LUB,1994379,0,0,1994379,1990828,-3551
INV-BAL-600979,2025-06-19,Eldoret,LUB,1291730,576252,35342,1832640,1833168,528
INV-BAL-110938,2026-05-27,Eldoret,HFO,1139800,395984,0,1535784,1532290,-3494
INV-BAL-745940,2026-06-03,Mombasa (Kipevu),HFO,1679757,0,0,1679757,1677654,-2103
INV-BAL-013530,2025-04-19,Kisumu,PMS,1125233,0,0,1125233,1122186,-3047
INV-BAL-053869,2025-12-17,Mombasa (KOSF),LPG,1783375,0,0,1783375,1779615,-3760
INV-BAL-731156,2025-04-03,Mombasa (KOSF),LPG,765581,0,112568,653013,651869,-1144
INV-BAL-579236,2025-01-09,Mombasa (KOSF),LUB,600189,532767,0,1132956,1130118,-2838
INV-BAL-239100,2025-10-02,Nairobi,PMS,1324627,688858,0,2013485,2012575,-910
INV-BAL-521540,2026-06-10,Eldoret,LPG,1489838,0,0,1489838,1488934,-904
INV-BAL-430426,2025-06-24,Eldoret,DPK,1756915,0,0,1756915,1755659,-1256
INV-BAL-267102,2025-07-25,Mombasa (Kipevu),JETA1,1768893,0,0,1768893,1765896,-2997
INV-BAL-434157,2025-09-25,Eldoret,HFO,1413563,0,50051,1363512,1365372,1860
INV-BAL-402449,2025-11-24,Kisumu,DPK,603593,0,0,603593,602022,-1571
INV-BAL-621357,21/02/2025,Nairobi,LPG,681033,0,0,681033,680057,-976
INV-BAL-197974,2025-10-31,Eldoret,DPK,885025,0,0,885025,883235,-1790
INV-BAL-716936,2025-10-10,Mombasa (KOSF),JETA1,1812569,548047,0,2360616,2357608,-3008
INV-BAL-095804,2026-01-24,Mombasa (Kipevu),LUB,1456949,0,0,1456949,1458109,1160
INV-BAL-749169,2025-02-01,Mombasa (KOSF),DPK,1486695,0,0,1486695,1485216,-1479
INV-BAL-973932,2026-02-22,Kisumu,DPK,1267935,0,27169,1240766,1235964,-4802
INV-BAL-915173,2026-01-18,Mombasa (Kipevu),JETA1,1258276,408502,51221,1615557,1610994,-4563
INV-BAL-702717,2026-05-17,Mombasa (Kipevu),JETA1,1908071,0,21099,1886972,1883322,-3650
INV-BAL-345558,2025-12-04,Mombasa (Kipevu),JETA1,1640486,0,0,1640486,1639949,-537
INV-BAL-665093,2026-04-13,Nairobi,HFO,1134514,734565,40989,1828090,1827516,-574
INV-BAL-638963,2025-09-08,Mombasa (KOSF),DPK,868483,638514,0,1506997,1507220,223
INV-BAL-596263,2026-03-31,Nairobi,PMS,1427202,440550,141809,1725943,1723450,-2493
INV-BAL-898878,2026-03-17,Eldoret,LPG,1443534,0,0,1443534,1444694,1160
INV-BAL-999348,2025-05-07,Eldoret,JETA1,1299240,0,48307,1250933,1249447,-1486
INV-BAL-208718,2026-06-18,Mombasa (Kipevu),LPG,1251002,0,0,1251002,1250371,-631
INV-BAL-905120,2025-01-17,Mombasa (Kipevu),JETA1,1417845,0,0,1417845,1418243,398
INV-BAL-320675,2025-08-08,Mombasa (KOSF),LUB,1249786,0,0,1249786,1246534,-3252
INV-BAL-725594,2025-05-09,Kisumu,JETA1,964534,0,0,964534,964495,-39
INV-BAL-866634,2025-05-20,Mombasa (Kipevu),AGO,1857468,315127,0,2172595,2172607,12
INV-BAL-422690,2025-03-14,Mombasa (Kipevu),HFO,1184908,0,0,1184908,1185335,427
INV-BAL-217362,2026-05-28,Kisumu,LPG,656775,785785,81591,1360969,1361839,870
INV-BAL-998555,2026-04-08,Nairobi,HFO,1942365,0,56636,1885729,1880990,-4739
INV-BAL-225804,2026-03-01,Mombasa (KOSF),LPG,1983655,0,25244,1958411,1956337,-2074
INV-BAL-037223,2025-12-06,Nairobi,PMS,1387275,0,0,1387275,1386561,-714
INV-BAL-702418,2025-05-14,Eldoret,LUB,1821174,483306,0,2304480,2300565,-3915
INV-BAL-764290,,Eldoret,HFO,500422,0,49137,451285,452273,988
INV-BAL-550545,2025-09-16,Mombasa (Kipevu),DPK,625507,0,47287,578220,580003,1783
INV-BAL-908978,2026-05-02,Kisumu,JETA1,1442463,0,75065,1367398,1367053,-345
INV-BAL-630873,2025-06-02,Mombasa (Kipevu),JETA1,593582,0,54219,539363,539418,55
INV-BAL-297700,2025-10-07,Mombasa (Kipevu),DPK,1397583,0,0,1397583,1395140,-2443
INV-BAL-414437,2026-04-06,Nairobi,PMS,524345,0,0,524345,524818,473
INV-BAL-760694,,Eldoret,LPG,1275168,0,0,1275168,1275804,636
INV-BAL-410191,2025-04-16,Eldoret,PMS,682784,0,0,682784,680802,-1982
INV-BAL-226976,2026-03-23,Mombasa (Kipevu),JETA1,1952917,514591,0,2467508,2467236,-272
INV-BAL-088167,2026-02-21,Nairobi,AGO,1411379,0,42070,1369309,1365731,-3578
INV-BAL-862469,2025-08-16,Eldoret,HFO,1765768,0,0,1765768,1764424,-1344
INV-BAL-896349,2025-06-15,Eldoret,HFO,653604,756722,20482,1389844,1388429,-1415
