invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes
INV-66230,DISP-21106,OMC-010,Tamoil,Kerosene (DPK),2025-11-08,119420
INV-86356,DISP-17823,OMC-005,PetroOil Kenya,Jet A-1,19/02/2025,40275
INV-97929,DISP-13404,OMC-012,Galana Energies,Petrol (PMS),2025-01-14,229813
INV-81331,DISP-41707,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-01-24,55389
INV-51382,DISP-47735,OMC-008,National Oil,Heavy Fuel Oil,2025-01-26,280404
INV-86347,DISP-21122,OMC-005,PetroOil Kenya,Jet A-1,2025-07-28,239596
INV-89919,DISP-09803,OMC-018,Uganda National Oil,Heavy Fuel Oil,2026-05-12,229244
INV-29394,DISP-15220,OMC-004,Gulf Energy,Jet A-1,2025-07-15,154845
INV-56109,DISP-18823,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2026-03-15,212816
INV-11380,DISP-20140,OMC-012,Galana Energies,Diesel (AGO),2025-06-05,144037
INV-53714,DISP-26741,OMC-015,Mombasa Petroleum,Petrol (PMS),2026-02-05,252485
INV-47933,DISP-13760,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-10-14,207898
INV-89572,DISP-25923,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2025-11-08," KES 34,548 "
INV-63202,DISP-22515,OMC-008,National Oil,Jet A-1,2025-10-03,122261
INV-17681,DISP-28216,OMC-004,Gulf Energy,Kerosene (DPK),2026-05-29,204871
INV-31947,DISP-29291,OMC-008,National Oil,LPG,2025-12-04,53821
INV-53490,DISP-18382,OMC-016,KPA Marine,Jet A-1,,163195
INV-98548,DISP-45509,OMC-015,Mombasa Petroleum,Lubricants,2026-01-17,147824
INV-58824,DISP-42540,OMC-012,Galana Energies,Lubricants,2026-05-07,116667
INV-53744,DISP-49703,OMC-018,Uganda National Oil,Jet A-1,2025-08-15,97945
INV-12446,DISP-32188,OMC-003,Rubis Energy,Petrol (PMS),2026-04-26,292902
INV-75096,DISP-35688,OMC-017,KAA Aviation,Kerosene (DPK),2025-09-27,50702
INV-41428,DISP-11424,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-10-22,278271
INV-52221,DISP-46464,OMC-002,Vivo Energy,Petrol (PMS),2025-09-18,266831
INV-29435,DISP-27956,OMC-016,KPA Marine,Heavy Fuel Oil,2026-01-13,49173
INV-27730,DISP-12758,OMC-010,Tamoil,Jet A-1,2025-04-01,206313
INV-71550,DISP-09372,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-01-07,51709
INV-57583,DISP-29625,OMC-005,PetroOil Kenya,Diesel (AGO),2025-06-14,57641
INV-65154,DISP-23370,OMC-011,Hass Petroleum,Petrol (PMS),2025-05-24,100723
INV-23920,DISP-45415,OMC-005,PetroOil Kenya,LPG,2025-02-05,140167
INV-95090,DISP-05712,OMC-002,Vivo Energy,Kerosene (DPK),2025-09-15," KES 98,531 "
INV-95529,DISP-40150,OMC-020,Ethiopian Oil,Lubricants,2025-04-01,44095
INV-36335,DISP-17441,OMC-013,Lake Oil,Lubricants,15/03/2025,124639
INV-35852,DISP-25821,OMC-009,Dalbit Petroleum,Lubricants,25/05/2025,28897
INV-94911,DISP-01109,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-07-18,25319
INV-60928,DISP-10748,OMC-002,Vivo Energy,Lubricants,2025-10-27,41540
INV-79517,DISP-06267,OMC-011,Hass Petroleum,Petrol (PMS),2026-05-04,27603
INV-62739,DISP-36371,OMC-012,Galana Energies,Petrol (PMS),2025-01-25,245759
INV-12466,DISP-15459,OMC-014,Texol Energies,Kerosene (DPK),2026-01-16,269304
INV-69808,DISP-48075,OMC-002,Vivo Energy,Lubricants,2025-04-16,206898
INV-24637,DISP-42202,OMC-012,Galana Energies,Kerosene (DPK),2025-11-27,30458
INV-12961,DISP-18940,OMC-007,Kobil,Lubricants,2025-05-07,164259
INV-13522,DISP-08013,OMC-015,Mombasa Petroleum,Diesel (AGO),2025-01-09,108874
INV-84829,DISP-25587,OMC-009,Dalbit Petroleum,LPG,2026-03-03,158229
INV-30653,DISP-40602,OMC-012,Galana Energies,Diesel (AGO),2025-05-08,162588
INV-36718,DISP-21193,OMC-010,Tamoil,Petrol (PMS),2025-07-23,125040
INV-33462,DISP-12379,OMC-005,PetroOil Kenya,Jet A-1,2026-04-13,83255
INV-55181,DISP-00178,OMC-008,National Oil,LPG,2025-02-04,28602
INV-16990,DISP-33457,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-06-09,30758
INV-58017,DISP-19892,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2026-04-01,220460
INV-10197,DISP-19864,OMC-016,KPA Marine,Kerosene (DPK),2025-05-17,44902
INV-36470,DISP-29343,OMC-017,KAA Aviation,Heavy Fuel Oil,2026-04-24,118873
INV-14864,DISP-10758,OMC-011,Hass Petroleum,Jet A-1,2025-09-20,55922
INV-29222,DISP-06531,OMC-006,Hashi Energy,Kerosene (DPK),2025-04-09,145616
INV-67426,DISP-28879,OMC-018,Uganda National Oil,Lubricants,2026-02-10,111445
INV-44314,DISP-40141,OMC-016,KPA Marine,LPG,29/05/2026,36621
INV-15363,DISP-21171,OMC-008,National Oil,LPG,2026-03-11,54888
INV-36771,DISP-02837,OMC-014,Texol Energies,Kerosene (DPK),,91489
INV-38388,DISP-08959,OMC-009,Dalbit Petroleum,Lubricants,2025-04-07,183632
INV-90573,DISP-35096,OMC-016,KPA Marine,Kerosene (DPK),2026-02-28,275692
INV-40428,DISP-30777,OMC-007,Kobil,Kerosene (DPK),2026-06-23,56240
INV-97813,DISP-06236,OMC-005,PetroOil Kenya,Lubricants,2026-01-08,46762
INV-96858,DISP-34963,OMC-018,Uganda National Oil,Heavy Fuel Oil,2025-09-30,119364
INV-43947,DISP-18605,OMC-010,Tamoil,Kerosene (DPK),2025-10-28,21646
INV-48736,DISP-29016,OMC-013,Lake Oil,Diesel (AGO),2025-06-19,159247
INV-85072,DISP-30892,OMC-016,KPA Marine,Kerosene (DPK),2025-09-13,203943
INV-56670,DISP-05853,OMC-016,KPA Marine,Kerosene (DPK),2026-05-11,57893
INV-80485,DISP-28564,OMC-016,KPA Marine,Jet A-1,2026-01-01,295652
INV-59216,DISP-43981,OMC-018,Uganda National Oil,LPG,2025-03-06,43523
INV-38281,DISP-33455,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2026-06-30,165674
INV-26323,DISP-37163,OMC-010,Tamoil,Jet A-1,2026-03-24,36268
INV-34323,DISP-05442,OMC-012,Galana Energies,Kerosene (DPK),2026-01-23,39836
INV-71534,DISP-43381,OMC-003,Rubis Energy,Jet A-1,2025-06-30,166529
INV-27502,DISP-28485,OMC-017,KAA Aviation,Jet A-1,2026-03-07,157594
INV-16447,DISP-49386,OMC-002,Vivo Energy,Jet A-1,2026-05-04,281291
INV-63858,DISP-20789,OMC-016,KPA Marine,Petrol (PMS),2026-03-11,175018
INV-55718,DISP-10372,OMC-014,Texol Energies,Petrol (PMS),2025-04-05,174842
INV-64764,DISP-12429,OMC-019,Tanzania Petroleum,Lubricants,2025-09-28,26925
INV-49369,DISP-15289,OMC-020,Ethiopian Oil,Diesel (AGO),2025-01-15,105142
INV-52336,DISP-15483,OMC-018,Uganda National Oil,Diesel (AGO),2026-05-31,233721
INV-62557,DISP-21400,OMC-013,Lake Oil,Jet A-1,2025-02-14," KES 113,056 "
INV-67445,DISP-47834,OMC-002,Vivo Energy,Diesel (AGO),2025-01-29,135727
INV-61390,DISP-39634,OMC-016,KPA Marine,Jet A-1,2025-04-18,44665
INV-88157,DISP-09811,OMC-003,Rubis Energy,Petrol (PMS),2025-08-13," KES 75,502 "
INV-47795,DISP-36122,OMC-020,Ethiopian Oil,LPG,2026-04-12," KES 262,972 "
INV-31136,DISP-18744,OMC-012,Galana Energies,LPG,2026-02-15,156324
INV-57771,DISP-41794,OMC-019,Tanzania Petroleum,Petrol (PMS),2026-02-21," KES 277,259 "
INV-35035,DISP-48017,OMC-017,KAA Aviation,Jet A-1,2025-12-16,46194
INV-46086,DISP-09340,OMC-001,TotalEnergies Kenya,LPG,2025-01-20,40632
INV-70823,DISP-31619,OMC-005,PetroOil Kenya,Heavy Fuel Oil,,161707
INV-37485,DISP-14240,OMC-018,Uganda National Oil,LPG,2025-05-14,96449
INV-92260,DISP-29227,OMC-015,Mombasa Petroleum,Diesel (AGO),2025-04-05,34791
INV-49979,DISP-01208,OMC-007,Kobil,Heavy Fuel Oil,2025-05-18,191354
INV-41980,DISP-08750,OMC-019,Tanzania Petroleum,Diesel (AGO),,158135
INV-29698,DISP-36256,OMC-017,KAA Aviation,Jet A-1,2026-05-01,283160
INV-10414,DISP-17166,OMC-002,Vivo Energy,Jet A-1,2025-06-04,99825
INV-90555,DISP-49841,OMC-008,National Oil,Kerosene (DPK),2026-03-03,197531
INV-75398,DISP-32249,OMC-006,Hashi Energy,LPG,2025-12-09,46380
INV-82498,DISP-04837,OMC-012,Galana Energies,Jet A-1,2026-03-06,26490
INV-24716,DISP-41362,OMC-019,Tanzania Petroleum,Petrol (PMS),2026-02-01,195987
INV-97875,DISP-40725,OMC-007,Kobil,Heavy Fuel Oil,2025-10-03,155484
INV-87137,DISP-37252,OMC-017,KAA Aviation,Jet A-1,2026-03-12,97599
INV-59099,DISP-04784,OMC-006,Hashi Energy,Lubricants,,107484
INV-85101,DISP-11313,OMC-008,National Oil,Kerosene (DPK),2025-09-24,27835
INV-26239,DISP-27136,OMC-009,Dalbit Petroleum,Jet A-1,2026-06-20,279209
INV-42750,DISP-30402,OMC-012,Galana Energies,Heavy Fuel Oil,2026-07-01,26678
INV-12040,DISP-10232,OMC-014,Texol Energies,Diesel (AGO),2026-02-05,158530
INV-70413,DISP-07648,OMC-011,Hass Petroleum,Kerosene (DPK),2025-12-22,113807
INV-78864,DISP-41266,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2025-02-25,100450
INV-91013,DISP-26838,OMC-006,Hashi Energy,Kerosene (DPK),2025-04-24,142605
INV-52168,DISP-42225,OMC-009,Dalbit Petroleum,Diesel (AGO),01/08/2025,148857
INV-63469,DISP-24367,OMC-010,Tamoil,Diesel (AGO),2026-05-08,120408
INV-29326,DISP-00434,OMC-019,Tanzania Petroleum,LPG,2025-12-19,261108
INV-16119,DISP-06303,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2026-03-27,180308
INV-26720,DISP-08109,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-06-15,148847
INV-41031,DISP-36380,OMC-008,National Oil,Petrol (PMS),2026-04-05,107834
INV-39910,DISP-14871,OMC-001,TotalEnergies Kenya,Diesel (AGO),2026-05-12,137349
INV-14808,DISP-46130,OMC-005,PetroOil Kenya,Lubricants,2025-08-13,244566
INV-16616,DISP-04845,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2025-02-13," KES 120,098 "
INV-76211,DISP-17260,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2026-05-09,196321
INV-19659,DISP-14276,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2026-05-15,281374
INV-26498,DISP-42750,OMC-013,Lake Oil,Petrol (PMS),2026-05-17,149009
INV-82608,DISP-03384,OMC-018,Uganda National Oil,Lubricants,2025-10-07,218612
INV-48580,DISP-16731,OMC-003,Rubis Energy,Kerosene (DPK),2025-05-07,31331
INV-62624,DISP-48005,OMC-015,Mombasa Petroleum,Jet A-1,2025-02-13,166183
INV-59158,DISP-25402,OMC-019,Tanzania Petroleum,LPG,2025-01-12,105779
INV-90168,DISP-34776,OMC-002,Vivo Energy,Diesel (AGO),2025-03-03,148597
INV-28074,DISP-15356,OMC-011,Hass Petroleum,Jet A-1,2025-07-11,99717
INV-54947,DISP-01718,OMC-013,Lake Oil,Heavy Fuel Oil,2025-04-03,212970
INV-83318,DISP-00487,OMC-006,Hashi Energy,Lubricants,2026-01-29,62230
INV-59323,DISP-10230,OMC-007,Kobil,Heavy Fuel Oil,,52271
INV-73232,DISP-27926,OMC-011,Hass Petroleum,Kerosene (DPK),2025-09-04,178230
INV-72739,DISP-17273,OMC-007,Kobil,LPG,2026-07-03,43400
INV-31823,DISP-03521,OMC-004,Gulf Energy,Lubricants,2025-09-21,184277
INV-83478,DISP-46929,OMC-012,Galana Energies,Jet A-1,2025-12-13,61457
INV-79736,DISP-28973,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-05-09,43330
INV-91011,DISP-36603,OMC-007,Kobil,Petrol (PMS),2025-03-28,27632
INV-95896,DISP-15830,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-04-13,203815
INV-75483,DISP-36056,OMC-004,Gulf Energy,Heavy Fuel Oil,2025-04-04,206713
INV-19520,DISP-09899,OMC-006,Hashi Energy,Lubricants,2026-04-22,40194
INV-49569,DISP-04912,OMC-007,Kobil,LPG,2025-01-14,24294
INV-39021,DISP-33884,OMC-003,Rubis Energy,Kerosene (DPK),2025-08-11,39238
INV-49929,DISP-36317,OMC-017,KAA Aviation,Lubricants,2026-01-10,36560
INV-89370,DISP-08730,OMC-003,Rubis Energy,Lubricants,2025-09-16,150174
INV-35964,DISP-43740,OMC-020,Ethiopian Oil,Kerosene (DPK),2025-10-10,39620
INV-57669,DISP-26200,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-05-20,52819
INV-80993,DISP-41723,OMC-003,Rubis Energy,LPG,2026-03-23,46966
INV-16595,DISP-16941,OMC-011,Hass Petroleum,LPG,2026-06-20,26802
INV-70445,DISP-48898,OMC-002,Vivo Energy,Petrol (PMS),2026-02-20," KES 152,055 "
INV-22559,DISP-26148,OMC-015,Mombasa Petroleum,Jet A-1,2025-08-14,59214
INV-55943,DISP-19212,OMC-015,Mombasa Petroleum,Kerosene (DPK),2026-02-13,177398
INV-66909,DISP-09901,OMC-015,Mombasa Petroleum,LPG,2025-08-24,176169
INV-40003,DISP-43077,OMC-013,Lake Oil,Jet A-1,21/10/2025,148789
INV-98159,DISP-28911,OMC-006,Hashi Energy,Kerosene (DPK),2026-05-13,108882
INV-98019,DISP-12697,OMC-016,KPA Marine,Kerosene (DPK),2025-07-29,193318
INV-66302,DISP-44766,OMC-008,National Oil,LPG,2025-03-01,51840
INV-74875,DISP-13700,OMC-015,Mombasa Petroleum,Lubricants,,184067
INV-68704,DISP-29652,OMC-017,KAA Aviation,Petrol (PMS),2026-05-01,25441
INV-96131,DISP-25269,OMC-016,KPA Marine,Heavy Fuel Oil,2026-01-07,275443
INV-27768,DISP-31518,OMC-013,Lake Oil,Kerosene (DPK),2025-02-06,207857
INV-28487,DISP-06259,OMC-011,Hass Petroleum,Heavy Fuel Oil,2026-03-05,58694
INV-33454,DISP-00521,OMC-004,Gulf Energy,Diesel (AGO),2025-08-05,23205
INV-96341,DISP-15898,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2026-03-01,275700
INV-15079,DISP-22831,OMC-012,Galana Energies,Jet A-1,2025-08-31,43390
INV-23770,DISP-00854,OMC-017,KAA Aviation,Jet A-1,2026-05-09,21441
INV-96092,DISP-31353,OMC-008,National Oil,Kerosene (DPK),14/08/2025,52679
INV-42441,DISP-13005,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,18/09/2025,42618
INV-93063,DISP-32872,OMC-004,Gulf Energy,Petrol (PMS),2025-07-22,28516
INV-26879,DISP-48159,OMC-011,Hass Petroleum,Petrol (PMS),2026-04-05,194939
INV-63700,DISP-16082,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-03-29,145675
INV-33639,DISP-06899,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2026-04-08,24744
INV-54659,DISP-07333,OMC-020,Ethiopian Oil,Kerosene (DPK),2025-03-09,160369
INV-60812,DISP-11247,OMC-003,Rubis Energy,LPG,2025-01-08,245732
INV-82655,DISP-41208,OMC-003,Rubis Energy,LPG,2026-06-22,57284
INV-15035,DISP-41099,OMC-012,Galana Energies,Petrol (PMS),2026-03-16,64788
INV-38712,DISP-22552,OMC-003,Rubis Energy,Heavy Fuel Oil,2026-01-09,216761
INV-36232,DISP-15971,OMC-015,Mombasa Petroleum,Kerosene (DPK),2025-05-01,131432
INV-85340,DISP-00089,OMC-006,Hashi Energy,Jet A-1,2025-11-09,134542
INV-38147,DISP-22426,OMC-007,Kobil,LPG,2026-02-26,37784
INV-55198,DISP-42078,OMC-017,KAA Aviation,LPG,2026-05-31,141587
INV-75482,DISP-36182,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-04-01,175612
INV-23365,DISP-33732,OMC-010,Tamoil,Heavy Fuel Oil,2025-05-01,24448
INV-59830,DISP-17595,OMC-009,Dalbit Petroleum,Lubricants,2026-02-01," KES 206,084 "
INV-61011,DISP-00234,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2025-07-29,60093
INV-52381,DISP-14783,OMC-004,Gulf Energy,Jet A-1,2025-11-22,35877
INV-77703,DISP-41981,OMC-003,Rubis Energy,Lubricants,2025-09-05,139897
INV-96361,DISP-01026,OMC-003,Rubis Energy,Diesel (AGO),2026-03-24,30915
INV-12483,DISP-07798,OMC-011,Hass Petroleum,Heavy Fuel Oil,2025-09-21,56800
INV-17545,DISP-47157,OMC-011,Hass Petroleum,Kerosene (DPK),2025-02-09,31011
INV-25960,DISP-24711,OMC-003,Rubis Energy,Kerosene (DPK),2026-03-01,59134
INV-37534,DISP-41069,OMC-011,Hass Petroleum,Jet A-1,2026-02-06,183744
INV-19884,DISP-06780,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-03-10,43270
INV-44745,DISP-13471,OMC-002,Vivo Energy,Lubricants,2026-05-17,48650
INV-55349,DISP-23097,OMC-019,Tanzania Petroleum,Lubricants,2025-01-02,100835
INV-45219,DISP-04931,OMC-010,Tamoil,LPG,2025-06-28,56196
INV-45795,DISP-39597,OMC-009,Dalbit Petroleum,Diesel (AGO),2025-01-17,23579
INV-41995,DISP-05936,OMC-006,Hashi Energy,LPG,2025-02-06,148392
INV-43914,DISP-43025,OMC-007,Kobil,Jet A-1,2025-02-03,39583
INV-53635,DISP-46743,OMC-016,KPA Marine,Diesel (AGO),2025-05-04,62869
INV-55043,DISP-43991,OMC-018,Uganda National Oil,Kerosene (DPK),2025-10-03,106106
INV-68487,DISP-20397,OMC-015,Mombasa Petroleum,Petrol (PMS),2026-01-31,24643
INV-27405,DISP-12271,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-06-01,181992
INV-98846,DISP-47380,OMC-002,Vivo Energy,Kerosene (DPK),2026-02-06," KES 57,362 "
INV-94523,DISP-47648,OMC-013,Lake Oil,LPG,2025-09-25,133936
INV-13963,DISP-31213,OMC-007,Kobil,Diesel (AGO),2025-11-06,146585
INV-85963,DISP-09255,OMC-018,Uganda National Oil,LPG,2026-05-07,83018
INV-18010,DISP-49012,OMC-017,KAA Aviation,Kerosene (DPK),2025-05-04,41556
INV-45327,DISP-09825,OMC-004,Gulf Energy,Petrol (PMS),2025-12-29,221338
INV-54263,DISP-28255,OMC-005,PetroOil Kenya,Lubricants,2025-01-13,45432
INV-20931,DISP-49043,OMC-017,KAA Aviation,LPG,2026-06-16,197656
INV-22741,DISP-49114,OMC-003,Rubis Energy,Jet A-1,2025-10-21,27451
INV-58837,DISP-20694,OMC-017,KAA Aviation,Petrol (PMS),2025-04-26,179571
INV-54076,DISP-37689,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,21/01/2026,46013
INV-61350,DISP-00463,OMC-010,Tamoil,Jet A-1,,36152
INV-23286,DISP-33723,OMC-004,Gulf Energy,Kerosene (DPK),2026-05-09,268062
INV-99134,DISP-23435,OMC-011,Hass Petroleum,Jet A-1,2025-08-31,33039
INV-68074,DISP-21741,OMC-005,PetroOil Kenya,Diesel (AGO),2025-09-15,173590
INV-84282,DISP-08480,OMC-010,Tamoil,Petrol (PMS),2025-06-27,128531
INV-65727,DISP-11137,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2025-03-12,139494
INV-17535,DISP-12037,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-10-26,56103
INV-36042,DISP-02770,OMC-001,TotalEnergies Kenya,Jet A-1,2025-04-23,139759
INV-55296,DISP-27215,OMC-008,National Oil,Kerosene (DPK),2025-09-03,22656
INV-84654,DISP-31712,OMC-011,Hass Petroleum,Jet A-1,2026-06-22,197841
INV-29126,DISP-42591,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-03-02,57625
INV-23977,DISP-41957,OMC-015,Mombasa Petroleum,Jet A-1,2025-09-02,31449
INV-44388,DISP-40337,OMC-003,Rubis Energy,Heavy Fuel Oil,2026-05-06,119224
INV-59868,DISP-09889,OMC-004,Gulf Energy,Heavy Fuel Oil,2025-02-08,103604
INV-31529,DISP-33613,OMC-016,KPA Marine,Jet A-1,2025-07-13,23900
INV-98344,DISP-37422,OMC-003,Rubis Energy,Petrol (PMS),2025-11-21,190471
INV-31903,DISP-37665,OMC-013,Lake Oil,Jet A-1,2025-10-20,43870
INV-15134,DISP-38211,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-11-02,107524
INV-10724,DISP-35109,OMC-012,Galana Energies,Lubricants,2025-08-13,117988
INV-95677,DISP-12571,OMC-014,Texol Energies,Petrol (PMS),2025-10-05,104248
INV-79054,DISP-36609,OMC-015,Mombasa Petroleum,LPG,2025-11-29,342972
INV-99623,DISP-33071,OMC-006,Hashi Energy,Jet A-1,2025-05-27,136550
INV-79105,DISP-09608,OMC-020,Ethiopian Oil,LPG,2025-06-12,261307
INV-66707,DISP-08499,OMC-003,Rubis Energy,Jet A-1,2026-03-18,223867
INV-16969,DISP-32425,OMC-007,Kobil,Lubricants,2026-03-06,167500
INV-83618,DISP-31350,OMC-012,Galana Energies,Kerosene (DPK),2025-12-25,240654
INV-60446,DISP-04525,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-09-21,47239
INV-99727,DISP-43348,OMC-015,Mombasa Petroleum,Lubricants,2026-03-13,55465
INV-34771,DISP-27813,OMC-009,Dalbit Petroleum,Petrol (PMS),2026-03-27,255342
INV-55479,DISP-12769,OMC-004,Gulf Energy,Kerosene (DPK),2025-08-26,186046
INV-73508,DISP-36791,OMC-008,National Oil,Heavy Fuel Oil,,42188
INV-33518,DISP-28231,OMC-012,Galana Energies,Lubricants,2025-09-14,129242
INV-92022,DISP-12772,OMC-006,Hashi Energy,Heavy Fuel Oil,2026-06-18,49940
INV-35592,DISP-01815,OMC-014,Texol Energies,Petrol (PMS),2025-01-19,196972
INV-31741,DISP-17542,OMC-003,Rubis Energy,Diesel (AGO),2026-04-09,198840
INV-32403,DISP-44587,OMC-003,Rubis Energy,Diesel (AGO),2025-04-05,21594
INV-87272,DISP-19130,OMC-005,PetroOil Kenya,Petrol (PMS),2025-07-15,195220
INV-96973,DISP-35085,OMC-008,National Oil,Heavy Fuel Oil,08/03/2025,29076
INV-68140,DISP-45282,OMC-004,Gulf Energy,Heavy Fuel Oil,2025-12-20,29052
INV-93688,DISP-39338,OMC-012,Galana Energies,Jet A-1,2026-06-27,198862
INV-87004,DISP-38644,OMC-008,National Oil,Diesel (AGO),,190189
INV-44801,DISP-06412,OMC-010,Tamoil,Diesel (AGO),2025-08-26,196401
INV-89243,DISP-01464,OMC-006,Hashi Energy,Lubricants,2025-05-30,124683
INV-86283,DISP-24781,OMC-014,Texol Energies,Diesel (AGO),2025-01-30,239527
INV-16066,DISP-14485,OMC-007,Kobil,Diesel (AGO),2026-03-21,209032
INV-56176,DISP-27452,OMC-006,Hashi Energy,Lubricants,2025-02-20,47831
INV-50893,DISP-35793,OMC-018,Uganda National Oil,Lubricants,2026-04-04,183453
INV-24980,DISP-09360,OMC-003,Rubis Energy,Lubricants,2026-05-05,296887
INV-49966,DISP-49138,OMC-001,TotalEnergies Kenya,Lubricants,2025-02-06,136709
INV-21138,DISP-19476,OMC-002,Vivo Energy,Petrol (PMS),2025-10-26," KES 51,575 "
INV-14789,DISP-20569,OMC-006,Hashi Energy,Heavy Fuel Oil,2026-01-12,27110
INV-76417,DISP-48279,OMC-008,National Oil,Heavy Fuel Oil,2025-04-06,22244
INV-79808,DISP-27266,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-02-16,38704
INV-90814,DISP-49445,OMC-014,Texol Energies,Kerosene (DPK),2026-04-27,52545
INV-41107,DISP-37288,OMC-012,Galana Energies,Jet A-1,2026-02-20,199217
INV-24303,DISP-41267,OMC-001,TotalEnergies Kenya,Lubricants,2026-02-02,252188
INV-60552,DISP-47000,OMC-012,Galana Energies,Diesel (AGO),2026-04-17,104270
INV-90054,DISP-21301,OMC-020,Ethiopian Oil,Kerosene (DPK),2025-10-07,84262
INV-81129,DISP-13889,OMC-006,Hashi Energy,Diesel (AGO),2026-02-05,207502
INV-56969,DISP-26665,OMC-019,Tanzania Petroleum,Jet A-1,2025-10-11,58493
INV-12878,DISP-43367,OMC-007,Kobil,Lubricants,2025-07-11,276365
INV-76076,DISP-41464,OMC-018,Uganda National Oil,Diesel (AGO),2025-05-30,48442
INV-81003,DISP-24052,OMC-013,Lake Oil,Petrol (PMS),2026-06-05,22287
INV-39178,DISP-09732,OMC-018,Uganda National Oil,Jet A-1,2026-01-01,30073
INV-38515,DISP-05018,OMC-020,Ethiopian Oil,Jet A-1,2026-02-26,233356
INV-68224,DISP-46990,OMC-007,Kobil,Heavy Fuel Oil,2025-11-03,145155
INV-91035,DISP-08447,OMC-006,Hashi Energy,Petrol (PMS),2025-05-24,206592
INV-79881,DISP-18336,OMC-017,KAA Aviation,Petrol (PMS),2025-03-27,21452
INV-75992,DISP-18524,OMC-007,Kobil,Kerosene (DPK),2026-04-13,22830
INV-11669,DISP-33410,OMC-018,Uganda National Oil,Jet A-1,2026-05-02,63587
INV-64811,DISP-00032,OMC-013,Lake Oil,Petrol (PMS),2025-12-07,93568
INV-56438,DISP-15524,OMC-019,Tanzania Petroleum,Diesel (AGO),2026-01-05,79299
INV-48115,DISP-13975,OMC-008,National Oil,LPG,2025-10-19,150811
INV-43589,DISP-05588,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-09-06,230181
INV-10447,DISP-34206,OMC-006,Hashi Energy,Petrol (PMS),2025-10-04,57215
INV-91271,DISP-33415,OMC-011,Hass Petroleum,Heavy Fuel Oil,2026-01-16,43049
INV-82021,DISP-43694,OMC-016,KPA Marine,Petrol (PMS),2025-05-24,115316
INV-79994,DISP-40420,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-03-08,265557
INV-21439,DISP-05293,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2025-07-11,203162
INV-90247,DISP-03956,OMC-016,KPA Marine,LPG,2025-05-27,94584
INV-26199,DISP-00702,OMC-015,Mombasa Petroleum,Lubricants,2025-05-19,56035
INV-49206,DISP-40351,OMC-010,Tamoil,Kerosene (DPK),2025-07-21,149120
INV-40433,DISP-09237,OMC-001,TotalEnergies Kenya,LPG,2025-12-09,36047
INV-54190,DISP-23829,OMC-002,Vivo Energy,Jet A-1,2026-03-21,259801
INV-82532,DISP-34535,OMC-013,Lake Oil,Lubricants,2026-02-10,259572
INV-49484,DISP-33820,OMC-001,TotalEnergies Kenya,Jet A-1,2025-12-05,159539
INV-76393,DISP-03661,OMC-015,Mombasa Petroleum,LPG,2026-05-25,294388
INV-60672,DISP-20034,OMC-018,Uganda National Oil,Petrol (PMS),2025-01-15,186974
INV-31528,DISP-05759,OMC-017,KAA Aviation,LPG,2025-04-29,112797
INV-29800,DISP-33642,OMC-002,Vivo Energy,Kerosene (DPK),2025-05-14,38591
INV-48962,DISP-12403,OMC-011,Hass Petroleum,Kerosene (DPK),2026-05-24,100848
INV-40592,DISP-19662,OMC-014,Texol Energies,LPG,2025-10-05,219339
